,108d4b89-d1d5-4528-a040-c7e5696c8417_01,14213209-2217-4812-9a19-d9b2b6718467_01,158fd4c2-68dc-4ca4-8130-d5589c80d825_01,1791e250-70ac-439c-828b-15ba811935cc_01,1d2937e8-6104-4330-b7dc-7bcd79dac927_01,200f77a5-803c-4891-980b-5c3b08c91254_01,245e4254-dbc1-45bd-b5df-504d8c3822de_01,254f6921-82ac-4fe1-b1b4-ace94c420d05_01,276dd6d1-a5ad-4b64-8536-916584805091_01,2aa77a19-efde-478a-a113-c0af75708b31_01,2aad74b4-8d66-4563-8958-88d83f86556d_01,33ad8d6e-10f4-4965-9721-1a9984f9e87d_01,3428aa0a-127d-492a-bf4a-ee82563d3701_01,37c77a51-efce-46bd-ab8c-93e17c04c6ac_01,3af5b391-e72f-463d-a086-a86c6c30a51a_01,485b221f-f40f-46a0-a9cf-023f807e6146_01,4a31c620-5c6e-44ae-b7f0-0553c4b7eb33_01,4daeefc3-0e2e-4537-8e13-af9717b3ce29_01,4f0124a6-4a5b-4e42-b9ff-d7de51d2148c_01,4f4906dc-7ebd-47f1-a8f5-b35d3950e740_01,51f6692d-a05b-474b-ba99-637c8bc49b30_01,605e9e51-270c-48fb-b198-46b5512b29da_01,6385194a-d75b-4bd3-9e70-9aa36250d5b9_01,64d00705-5070-4338-9433-ba74424528b3_01,6717b82e-889d-45a4-9638-4d0e023399cc_01,6db758a1-dd0f-4abb-a0ca-80c4b135e8a5_01,6dfe9121-29a0-4593-984f-1644166e1d39_01,6e22b287-5b45-4f5f-a825-b200aa6943e6_01,75a43851-8fa0-4259-b843-88dc6fbce270_01,76b0106c-a4d2-4b29-bef4-fe03a25b5d21_01,76e4538f-3383-46b0-884d-978d031ee182_01,79823022-7feb-49de-8de7-607721b595d2_01,82c37e7c-0899-497e-9753-84da21f8e0fe_01,83059a0f-4de9-454c-8e51-9265ab5f3558_01,8481dc3d-109a-4f2d-a0ad-8f0fd2a61a53_01,8703c5c3-d519-4d78-a5f6-2ef53fca277a_01,89d0b316-65de-4f4c-988a-3c3861a68090_01,8b7c42cd-fc2a-4023-843e-a411821f94ff_01,8c113bc1-101b-405f-9eb1-8c9e8ebbe185_01,8c8d4495-1a1d-4942-b0f0-1445fd05dfce_01,8def73e4-83a5-4998-8f6e-f71f21c946ac_01,9205fbf2-f4ba-475c-8351-1aae5ff3b8bf_01,98315e03-ffe8-449c-8f92-7fd2c0f20b79_01,9f15bf13-11d2-400f-b6f9-c8be0a57c763_01,a1206473-cf9d-4bca-97c9-67f35817b806_01,ae10b73d-e7f4-4334-8452-167b60d71cb5_01,b0770eff-dff2-4e10-8fc9-c07a81efcc5e_01,cdde118f-4673-4e7e-b965-1f9fe007050d_01,ce2b2c41-7d28-4d8b-a037-af842a8fe20f_01,d9952e44-b573-4854-893e-b3bbc5287f2f_01,ddfdd05e-058c-4877-b389-724a6c101353_01,ebb834c6-374e-4077-a4ce-c74a850be358_01,ee6083aa-9453-44ff-8cc5-79b71fea289d_01,eec002c4-7602-4179-8eb3-2b0508d5ee1c_01,f2cc142b-9fc0-44d9-9ae3-558b4eace375_01,f98c183e-aaa1-40c4-83e7-c248cc3adb55_01,ffedc8be-1056-4205-b9d9-99b5bdb872db_01
MIMAT0000095,8.93932,45.504068,20.022768,34.065581,7.794029,163.338992,139.477157,57.802174,2.477418,482.165667,35.410007,22.254454,36.880677,34.450324,2.719569,104.388948,87.317277,91.782639,117.960063,35.84293,48.277871,18.247852,43.182434,42.379545,61.119507,214.006755,85.178031,95.333921,51.838119,19.646126,1.585077,92.860487,51.585876,13.48963,24.687268,14.014401,33.21372,9.578757,112.936009,29.370259,29.8431,79.380215,161.840662,61.58834,230.724264,22.397273,21.177168,13.876415,5.044424,110.224364,45.662058,25.152384,21.77583,62.188396,49.132562,75.271547,182.119126
MIMAT0000096,85.686646,70.324469,85.09677,55.964884,30.851367,77.886911,37.957068,59.920578,67.509651,15.412936,45.228239,37.921592,30.900026,121.37731,29.173548,48.478936,27.547985,45.72072,148.46064,9.055056,105.476653,73.82846,54.060452,28.022393,49.762842,19.750306,70.376602,128.902203,19.439293,120.555777,42.532917,22.364304,37.716088,34.981584,9.2841,2.9504,34.346006,9.869023,20.406755,123.850491,142.171785,27.490984,55.383729,25.267011,32.678338,4.479455,57.648958,70.783731,77.259338,29.340298,83.6627,34.769472,16.239602,134.627625,7.88321,16.988369,19.84499
MIMAT0000097,3782.422201,23.731787,916.041672,2031.768589,479.008078,155.086075,2759.418475,961.150281,2273.340995,1184.613529,855.795486,1340.786381,1622.749754,875.278608,350.329809,1292.181835,407.808572,438.270631,2436.371388,642.908968,1499.237786,1655.364717,276.894992,705.057228,412.350188,264.329454,2922.304648,149.714536,395.646818,460.790975,2561.749674,1677.322934,246.979551,400.573424,235.267556,94.966008,323.267626,659.192624,1341.813973,748.056963,36.516092,1746.364748,3181.560143,336.367085,769.840841,593.731371,2053.008805,2127.576668,562.851533,1982.135406,31.25859,385.053417,1108.35284,581.905703,144.097739,98.009826,951.732645
MIMAT0000098,8667.433122,1475.942935,3816.661517,8144.512687,1895.897741,1741.709472,5840.568273,1235.937577,3821.727453,1586.440985,3118.012058,6873.065756,2577.261527,3683.180392,7908.132993,2701.019791,2782.223579,3404.999422,2693.972647,2577.672572,5825.879563,3324.289763,1905.960527,4601.726561,6415.070418,4137.824679,8228.477081,1083.13655,3905.392384,2464.517306,6831.42052,5159.83429,1055.3205,4267.067241,2476.111901,362.899233,4436.862323,9208.523296,18207.297402,3096.616124,5605.12723,10491.246696,5334.472008,618.252177,2934.970716,1697.815166,2824.798934,5127.825603,5040.176183,6634.555164,2661.577034,2787.845923,3344.988939,2419.880326,1727.339575,857.520636,5365.175721
MIMAT0000099,4310.278101,3232.312856,4964.574002,4072.459116,2867.553452,4894.152039,5802.61121,6439.343729,2123.14751,3765.938916,5056.709935,5203.803629,3209.814965,6540.554447,6662.447218,2352.702774,4547.139397,3322.599771,6038.379281,5479.817978,3620.577919,6290.653783,4400.65255,4503.475211,3936.42663,2842.150399,2766.051832,3790.754136,3329.836801,4474.316082,3986.47031,5180.983144,4208.142202,6556.874796,3648.862644,1643.926149,4544.052051,3952.543358,5590.052917,2828.391349,2562.613974,2862.155054,2011.317613,9147.447615,4811.01129,5458.317457,3355.404648,5177.724629,2881.162658,8090.78554,2338.878057,5709.591307,3134.243195,3243.705729,3134.950829,2668.742213,5777.992858
MIMAT0000100,205.822375,293.054905,254.038879,120.040619,280.260317,260.826583,114.774942,452.127999,405.367573,223.010147,259.297825,221.476333,95.889757,305.446197,302.366518,99.906713,123.228043,275.347916,202.479733,247.882154,203.60667,714.009963,1320.525404,31.308968,147.017193,144.204296,225.931238,591.025545,170.570281,463.291389,648.825124,126.406946,192.473717,297.915054,98.327067,107.320809,399.50821,95.9327,101.754225,243.808538,285.826457,256.697062,171.898556,1401.52952,247.13943,119.825418,4070.722328,300.65564,202.838948,158.279015,588.703452,1400.396,253.190161,249.436968,1318.879315,740.692925,181.085533
MIMAT0000101,28049.621503,32368.197144,36982.411427,46130.879964,21360.512841,27801.328205,13904.336144,37394.980104,24805.151044,17322.227841,46339.305449,26644.813387,27518.965137,32072.050854,45823.11435,30075.104609,20375.301947,36716.296965,49864.033577,55922.893183,43360.612079,24978.629916,23582.553112,32471.898471,25884.937164,24285.302658,25303.181424,52935.165778,21064.571998,30866.387044,26570.392573,30410.594069,25511.649165,44254.675076,30895.799681,13811.930051,15113.752272,23547.631893,49956.572752,35758.467487,40242.029394,32648.979656,22364.31574,46826.088345,20118.76068,35827.90098,37922.425676,22286.782595,53324.341866,51593.883957,37700.005183,34496.125606,61468.000972,46769.090721,20602.493548,31723.036263,27229.806845
MIMAT0000102,36.411372,1141.085254,3.39672,377.56019,0.324751,2.407101,5.723685,20.578784,616.25781,12.412187,43.457738,64.270864,145.927864,87.928446,106.928472,1.179536,82.275008,20.130765,473.677636,38.861282,264.741151,42.857336,0.659274,221.757451,10.324242,9.198774,83.921305,4.028195,1.143488,58.045373,11.227634,13.856147,0.24333,33.609758,11.394123,1.4752,2.642001,274.881289,318.121732,47.417047,7.599796,134.362182,2.220574,196.608928,24.62275,2.952369,37.648299,136.100991,1.32748,122.912058,14.097011,2.219328,51.671462,24.602002,9.716514,7.056708,145.73665
MIMAT0000103,42.080208,31.134363,105.119537,186.144068,529.01977,40.748781,43.981999,52.354847,33.445148,45.829609,206.504724,77.97961,69.375542,91.9343,139.192437,201.582727,73.912229,101.677422,113.550342,204.493346,95.506224,81.361977,40.215702,79.223801,93.537624,207.784054,156.252813,248.852862,46.883003,71.976263,66.176992,137.346008,90.031956,85.281901,227.671471,73.944406,28.495863,44.120335,245.999228,60.509811,101.207032,31.958269,4.179904,139.363357,23.862787,72.892949,36.471788,44.152227,139.916395,141.943606,123.502079,108.007298,51.302379,199.207882,48.765902,99.577984,9.30234
MIMAT0000104,62.575235,55.519316,70.616015,74.214303,40.269155,39.717166,42.174519,77.775699,69.67739,32.735436,63.255151,65.695152,32.096156,76.912356,155.633461,84.926604,50.668617,100.483226,51.07928,73.57233,62.971135,39.00687,36.589696,91.678198,75.77993,71.155216,54.876993,82.801762,35.066962,54.651952,47.15606,97.236112,65.212337,82.538247,71.529778,27.291202,26.797433,68.938024,122.160982,44.940035,104.91425,97.93663,85.688035,84.091772,68.244528,118.909165,81.179143,26.771668,124.517627,116.409615,72.323798,70.648609,103.342923,109.683927,56.465779,67.169403,60.982001
MIMAT0000222,12012.482776,443.283644,490.02151,3294.628347,323.452234,200.820993,280.1593,235.445503,948.851222,296.119283,246.260502,3074.497413,903.078181,430.629064,790.281748,269.877866,525.994354,923.967978,537.986079,1040.954133,765.624057,1046.991396,559.064175,1076.440417,921.335271,336.025777,257.628636,258.923346,79.853573,559.20021,194.172013,404.988405,867.470045,771.652572,142.004543,137.562413,239.855897,2263.489249,684.325127,527.249232,781.852134,8631.138005,184.438269,18307.133941,373.900979,180.196249,295.303845,1087.546436,1121.455131,715.110301,493.701856,1362.667425,386.059631,1091.372178,626.990165,326.176701,1868.943272
MIMAT0000226,30.306472,11.321587,25.564785,790.402591,46.114675,6.533561,1246.859506,542.311493,91.3548,463.615589,65.186605,134.594942,48.642621,7.811411,2.472334,128.215579,1089.49824,81.717257,40.054976,1263.180294,1279.888331,1151.121338,46.149166,28.714303,430.933823,35.712885,2.653086,7.832599,479.121436,9.465861,19.681383,229.720314,42.339352,272.30762,40.090434,970.497288,9.058288,1094.735791,20.406754,70.063994,2113.855316,991.737242,1244.566451,629.306492,546.108224,133.467391,56.472447,41.348912,391.606609,726.846419,114.921289,89.882786,1770.854787,290.098614,14.299774,110.555085,342.946232
MIMAT0000227,831.356688,478.990185,449.439648,1759.243939,481.93084,973.328462,1340.848431,1722.867931,977.031853,1244.082901,723.973686,328.297714,631.756016,814.38966,1092.771883,320.951783,379.399713,777.593435,1051.351212,886.263594,740.173222,566.185626,459.513831,1009.498033,868.062189,708.305544,376.179698,556.562106,402.507746,718.512438,329.035704,554.002749,560.874742,1135.186672,620.135738,834.225674,475.560081,603.17141,1216.018913,967.449261,393.150396,1295.512613,425.174622,339.130665,697.188538,413.840539,763.554565,636.773227,1168.978915,1231.023764,774.722711,870.716374,1628.389187,1104.698262,905.835792,532.389373,1216.745949
MIMAT0000228,0.0,0.0,0.178775,0.0,0.0,0.0,0.0,0.302629,0.0,0.0,0.160955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26418,0.0,0.0,0.0,0.422004,0.0,0.0,0.145133,0.0,0.0,0.370722,0.0,0.0,0.0,0.0,0.0,0.0,0.280332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000231,10880.241683,90.354966,4242.145355,21861.18114,33710.153016,159.040597,6638.871655,14618.805255,10224.615132,4364.315377,2391.785013,4492.373222,7995.531256,20447.469669,11578.560906,4186.173739,7494.52791,2327.321118,7320.873419,11070.560393,19534.171027,8424.982742,1184.385363,7229.777216,11066.141015,7169.632142,8636.214541,779.23171,5234.125339,8411.9357,1508.729752,13035.473195,2853.769615,8179.745894,10685.156093,2589.898234,3540.091885,10762.45888,26937.195003,1765.046422,16163.282163,20133.021996,8665.855588,1334.414022,9959.293428,5722.503482,5353.117513,10490.709251,10106.63647,5657.285331,4083.842898,5964.814033,13628.716933,4543.169851,537.708234,3242.165034,14013.663692
MIMAT0000232,14403.205594,226.214,6239.95286,20616.570799,30335.013379,365.191603,5220.000364,13229.13205,9862.602377,5367.929234,3347.533287,4910.935003,10733.273566,21822.277986,11968.448067,4264.612891,6268.150617,3330.106157,9101.666144,13848.953368,16007.000291,13504.916703,2051.660039,8162.819097,10368.841772,5970.003882,12934.912391,1223.004389,5475.020126,13935.712159,2293.475279,10860.301359,3551.152263,8304.81077,11159.48925,2069.152586,5012.063559,13580.209827,24077.733524,2008.14724,19071.038071,20539.201282,7451.20158,2818.850925,10695.847963,5830.723034,6387.269227,14979.939473,12311.049812,8902.322336,7010.811491,6405.720538,18657.826422,5558.685854,1099.982747,3388.78773,14480.227674
MIMAT0000241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272796,0.0,0.0,0.0,0.0,0.0,0.0,1.352803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270552,0.0,0.0,0.0,0.0,0.0,0.24309,0.0,0.0,0.0,0.0,0.0,0.0,0.279545,0.0,0.0,0.0,0.0,0.0,0.151992,0.0,0.0,0.0,0.0,0.317192,0.0,0.0,0.0,0.0,0.0,0.0,1.033594
MIMAT0000242,48.185111,40.93189,3.754268,195.47155,4.546517,3.782588,14.15859,10.894651,0.619354,20.459648,5.311501,19.939992,8.37291,15.823116,0.865317,2.005212,204.150251,5.45919,36.747683,93.56891,64.020654,5.859399,2.307459,46.358032,236.218636,18.397545,4.747627,0.223789,2.096395,11.966276,3.302245,247.222815,12.409811,6.401859,6.330069,3.5036,2.264572,15.0938,817.947435,3.892444,2.409691,34.020092,62.306696,1.184391,123.873699,7.635434,91.767729,6.587793,5.30992,196.024914,3.677482,8.877312,1.845409,23.918613,3.299948,1.306799,25.839831
MIMAT0000243,22350.042374,49722.664685,41974.874287,60595.369031,71575.822918,72577.876164,27567.67504,41153.634546,16410.419031,17979.664474,34460.696747,17388.206528,26343.368665,45318.401121,8160.063887,112244.894348,23366.964011,29068.994783,70811.682825,10460.476002,36671.24082,70229.618236,17269.676934,37142.297189,70055.963583,30133.828623,17600.155051,42759.053144,22982.582393,53469.970356,34256.43413,28127.976336,29137.016957,40141.023795,11025.924799,10673.810569,41098.958957,19233.8533,21051.943017,130235.514095,21538.747279,41282.523121,29384.856572,52597.231603,47520.838899,6740.15416,14082.816844,47424.397372,30161.408297,50304.496788,64725.201749,33575.474353,54632.973923,25141.880091,20501.295137,16703.487871,17115.890401
MIMAT0000244,1637.203614,1730.89635,1570.535922,944.914335,1793.27635,1571.836919,1310.42253,1168.148641,514.373979,876.764049,2195.742333,2008.063949,1359.601147,2122.099966,646.762725,882.175075,1616.722414,1429.625492,1333.573418,1989.848528,1407.40488,1583.712599,772.339246,1220.530866,1129.059002,1338.692067,983.73644,1223.004391,672.752055,898.006595,1196.733631,1482.364528,1230.031157,1937.476707,1663.120069,427.070438,1218.71706,818.983703,1988.680125,1375.802022,524.571251,1826.775876,572.124376,1876.865169,1575.551859,1941.640034,667.080798,1463.891609,1033.044959,1024.848695,847.04651,1771.763563,1835.075032,1779.886561,1215.847595,1528.691921,1019.536359
MIMAT0000245,6242.915316,11403.885395,8795.537497,3023.320324,2918.864149,3837.434719,14746.019028,6701.117971,2909.418152,5705.5134,9342.608397,5766.574275,9065.270224,18837.71814,3199.200942,7881.306583,6001.771433,5310.598082,7845.262857,4772.014445,9220.286151,7973.473982,3865.322232,8299.4715,8689.500722,11333.429828,4637.873978,13389.9399,5363.530055,6752.195187,4183.812475,6408.832149,10425.943609,4643.862334,7807.08482,1136.826103,3822.408504,4151.375125,12021.814542,9586.381828,11248.809521,4735.665599,4471.844296,4621.889048,7331.651081,6878.508231,3969.542525,3434.20225,5874.099139,5966.547935,22155.292067,6937.249608,6433.835063,5896.6217,5734.026736,5952.724767,3849.721333
MIMAT0000250,95.498094,20.901391,16.089725,35.282209,24.356342,16.849706,115.678678,15.736717,29.72902,16.094922,26.074641,37.565521,11.761945,33.048276,13.721457,3.89247,45.626351,6.14159,11.024305,9.43235,56.149262,48.549329,22.085672,13.319286,39.232116,174.235589,50.68791,6.713657,4.002208,7.144046,11.491814,71.711634,16.303083,6.401858,1.89902,8.4824,33.213719,55.29555,36.061252,12.38505,35.960008,16.150953,16.32775,7.106346,10.335475,6.820988,40.001318,21.02487,24.160136,35.366953,31.258591,19.973952,16.608684,54.671117,6.416566,6.795348,21.912177
MIMAT0000252,3.706547,13.934259,2.145297,11.760737,0.649502,3.26678,0.903741,4.236809,4.645159,1.091182,1.931455,1.246252,1.794195,2.804098,0.370851,1.061583,0.491928,49.985714,2.939816,3.395646,0.52476,2.343759,0.988911,1.210843,2.890788,0.0,1.954904,1.118945,7.623253,1.428808,0.66045,0.97236,1.703309,2.972293,2.532028,0.922,1.698428,1.015929,7.26816,3.538587,2.03897,3.780009,0.914354,6.316752,0.759961,0.916252,2.353018,0.700829,3.451448,5.868058,15.935754,2.589216,4.798066,8.200665,12.283138,2.874955,3.514217
MIMAT0000253,69240.042304,1968.431935,84188.591598,21615.016758,8198.994566,2961.937717,2668.442018,46211.476059,26814.646991,7016.431143,246321.664825,15886.297899,100904.93218,29109.322898,2771.239828,122548.142474,15172.422102,163821.603899,25795.403602,21856.263818,60387.744768,50019.536914,26112.516283,195107.46328,14571.22085,2427.123392,86003.140973,152178.894772,3255.891249,57733.894282,487117.875754,7854.003866,233623.91755,144735.271724,108263.377278,972.894486,48152.534007,9783.974366,68289.944757,100202.124006,129342.21731,45008.925978,50657.302982,13236.755445,31752.552936,62848.074002,4847.218496,7367.53491,160207.724074,14214.026533,82682.036089,21074.7392,76552.74586,114906.387666,332525.701553,168169.440437,1966.514476
MIMAT0000254,234880.39518,17556.514307,321534.738073,128429.268496,268740.419834,257716.778788,69064.990936,328878.329148,132058.78418,37726.360413,95110.956455,205530.926304,122899.77008,126183.128316,239509.266311,277778.754172,91835.883858,151697.936169,33505.802463,224443.519657,157125.577566,128924.585475,168005.706674,175538.146692,265571.691426,130864.184167,135707.873421,33465.56253,107281.845381,190344.714512,23826.094792,176474.062996,102768.555585,220427.872779,67903.702775,82741.578313,158348.674238,380709.573981,93534.776888,106693.658998,27675.304113,93780.680363,284018.47622,47271.02462,84626.711546,262081.700371,46874.485277,285207.265973,165915.357217,125794.229984,68072.322574,277612.047396,49905.404315,50689.351532,113650.950903,110311.757495,95569.750695
MIMAT0000255,39.02776,216.634198,105.655861,64.48128,23.057337,87.343378,34.040861,105.920212,69.987067,73.654729,95.124156,52.520515,53.227787,26.839208,11.867207,63.223138,101.82916,26.272353,51.814233,186.760528,70.842527,129.911306,172.729733,9.167821,42.742359,33.548467,59.764257,30.659031,32.208242,73.583673,65.120275,87.755591,156.460938,48.242576,15.61417,31.716802,113.039875,40.201751,26.277192,61.571388,87.86105,53.263781,77.458848,225.034317,75.69215,23.517138,329.422615,41.06858,16.195256,71.685485,183.874062,40.317792,62.743918,30.069111,80.848732,56.192301,15.29718
MIMAT0000256,3615.845619,888.309069,1602.715376,3288.139668,3641.110906,523.028651,3620.983634,5202.800888,2704.102108,1654.36701,2105.285867,3325.171587,2529.815035,8973.508505,18443.739556,932.541267,3709.877401,5259.759371,1874.131838,4156.270647,2567.910434,1853.579902,1017.589097,4407.126613,4721.481917,1152.281628,3261.620408,943.044925,3709.474789,2113.387439,3393.519176,5451.785714,899.589556,5166.071071,4118.553747,830.722074,1890.540031,3124.271162,6481.241027,932.771126,1364.441338,3857.672303,1299.297071,2653.430961,3232.1156,3526.959804,588.254671,1449.454532,2404.862824,4398.98301,2872.112837,2132.774259,3333.547404,2872.625513,4643.57717,4216.252019,2530.85638
MIMAT0000257,1165.381979,212.715188,698.651603,1937.682699,1092.138416,124.309574,979.65381,1667.48679,1537.547749,737.911252,766.787603,1593.062881,834.500055,4023.477498,3895.657589,289.694079,2224.376864,1732.78116,736.056092,2353.937235,1591.070691,874.222741,422.264866,1906.387565,2132.988202,638.232531,843.541775,329.864319,919.745444,799.954558,984.06905,2198.02231,249.169517,1854.481191,1152.916523,336.714429,439.515646,1485.868363,3424.700617,400.567881,410.203601,1513.722293,216.048796,816.835089,1289.046432,1683.765974,185.888474,888.511002,1097.029496,1543.299694,1052.372548,836.316787,1735.422931,1809.613977,1183.948091,1592.202294,1252.921715
MIMAT0000258,79.363712,81.210609,103.868113,42.176434,44.81567,155.086077,42.777012,32.683951,30.658052,19.368465,128.76366,67.83158,64.989731,91.533714,106.186768,111.466167,45.995298,74.210871,123.839692,109.792553,32.272707,48.047093,30.985868,122.814187,65.662175,12.4454,32.535215,36.925111,34.114057,54.473351,163.791358,22.121215,38.446079,73.392734,44.31048,6.0852,32.647577,19.012381,67.0907,106.865282,42.076917,107.214836,38.141624,63.562325,81.315864,55.280546,16.471131,39.666921,31.85952,44.882726,51.484737,26.262048,28.050222,232.693939,42.532667,26.920034,56.434192
MIMAT0000259,8008.757913,34266.957779,17506.157003,32936.550425,4942.713878,81071.331862,126950.420847,62125.231585,1785.908938,269068.629156,19555.498189,22551.774103,30107.589904,21153.300748,1754.244997,64628.200187,87086.930864,49794.299414,50642.71698,25826.905817,54779.115624,18164.480432,41176.592748,24751.729391,69980.390135,180669.589528,78256.687762,86244.076323,46397.593793,13791.045221,801.388846,89295.081942,38646.094612,11309.568724,16820.680754,19296.908551,34078.786335,8624.509398,59736.998876,26714.19695,15724.532997,43078.371641,125750.847932,48531.216797,126465.319469,15061.657663,9333.24862,10098.104846,4851.939515,77882.474179,47386.797174,27815.948165,15812.943405,49192.046304,39628.161825,57457.018778,131201.843601
MIMAT0000260,0.0,0.435446,0.0,0.405543,0.0,0.171936,0.602494,0.605258,0.0,1.363978,0.160955,0.0,0.0,0.200293,0.0,0.471815,0.122982,0.682399,1.469908,0.0,0.0,0.167411,0.329637,0.172978,0.0,0.541104,0.418908,0.223789,0.0,0.0,0.0,0.24309,0.48666,0.0,0.0,0.0,0.188714,0.0,0.55909,0.0,0.0,0.0,0.522488,0.0,0.303984,0.0,0.0,0.140166,0.0,0.475788,0.612914,0.0,0.0,0.683388,0.54999,0.0,1.65375
MIMAT0000261,3920.872633,15022.438514,6474.68407,19582.437087,1920.254084,35218.981713,74651.608359,24110.164286,1129.083404,155699.409605,7746.260907,10201.263948,18328.300614,13674.976406,779.032625,22147.796117,38240.662644,17800.713964,31755.510316,13985.91109,33080.836571,9667.175927,23185.670291,9467.763094,49110.349826,108166.211006,34937.933841,48590.982579,18901.283455,7685.207606,324.280473,46141.938471,14320.677277,5540.122509,6928.682278,7270.155059,14674.42534,5717.211589,44010.100506,11568.343536,8073.577887,23205.826712,57204.077805,19686.554827,70748.601439,9064.380358,5018.988858,3152.188665,3086.125577,35737.435093,21124.371497,15311.514132,8794.851754,31176.888057,18981.852299,39473.130546,101654.927459
MIMAT0000262,2.180321,96.451206,66.68297,23.521473,3.572263,4.642266,3.012466,6.657842,10.529028,2.045965,6.438184,4.450891,16.945175,5.608193,2.843185,28.426823,0.983856,6.653389,128.249413,12.073408,13.643746,6.361636,2.637095,12.800352,10.117757,1.352761,9.355619,9.39912,3.239883,10.180265,1.849258,10.209792,7.056558,1.600465,5.275057,0.5532,1.698428,3.047786,16.772675,46.001612,20.389695,36.081917,15.935884,1.579188,1.063945,4.479456,1.176509,25.930672,2.920456,20.934698,14.40347,10.726752,2.214492,16.059638,17.783054,15.420215,1.240314
MIMAT0000263,1486.979444,102.329721,1107.688171,1002.501388,2105.687042,35.418771,1136.904511,1326.121074,980.747981,632.748668,1307.112118,830.714282,1779.243436,5362.032858,2022.493302,180.586983,318.400602,270.571127,1301.235458,1359.012969,1641.185222,1055.529379,237.008929,1134.90689,2416.285376,228.34602,976.19609,262.951541,137.027968,1073.57153,396.401505,1142.038139,285.668959,863.564967,1498.749283,382.998834,335.534055,674.14129,1697.95376,209.130402,1029.494251,4035.676423,102.930139,108.174391,1070.633543,520.023978,51.766411,2039.412382,1054.550137,2075.548574,1178.93919,761.229522,4390.228781,1642.525379,177.097221,139.827355,1525.997041
