,0304b12d-7640-4150-a581-2eea2b1f2ad5_01,075dbfd0-9cf4-4877-884f-ae858902c79e_01,0824b246-9fa2-4a8b-ad4c-1ffc7731bf7d_01,08e0d412-d4d8-4d13-b792-a4dd0bd9ec2b_01,0acc28bc-d348-41df-8f49-bc0332eb9be4_01,0b73cbba-5520-4610-b649-912d76114033_01,15fb07ae-101c-4553-891d-539cee89a5e9_01,199560cb-15e5-4276-865a-7d44d47c856c_01,1ae9cd13-73ef-4b1a-a734-4c465c73bc8e_01,1d5602a7-72e7-4dc6-b2db-2f778fcbf475_01,202f7a77-9e5a-4f12-8ffe-78ae5527a746_01,240dca72-76e0-4d57-978d-1242e6e7ed68_01,28153e3e-8515-4852-aaa0-247f86399f27_01,2f04e760-8a64-49f2-a1d6-3d390604745c_01,33c02ece-911b-4f45-b410-9df07e9b189e_01,344f7ea4-2bd4-4f2d-89f2-9fc7f572a3d6_01,388b8788-a635-4bc9-9b73-d204b2256747_01,424a497a-48b9-4507-b234-c4fd08c8acad_01,42ef34cc-ffb4-432c-82bb-7aa56639ff51_01,42f69b2b-f3aa-4f4e-ac3a-149e14789927_01,48402d61-3a6b-4603-bfa0-b1a38a47d34d_01,4fbbbe43-3c0e-4475-bcf8-3745bd7195eb_01,56cdbba2-327e-4acd-a1eb-0f313a77834f_01,5e086192-ab74-4aa3-bf6b-b34ab19995db_01,5eb5ee1f-ecff-4427-b717-b91380c043ae_01,5f3e2974-f1df-47a2-8a8a-29bb525eeef6_01,5f461197-15ed-43cf-9331-9e0efc4622a4_01,63b7b596-cb55-41dc-b862-a6c3a058dfe2_01,69f4f19c-08c8-4001-92a8-fed155c3b4fe_01,6d980941-219e-40a0-9b41-e84c3fb0bd1a_01,70f1569e-f8f5-4f1d-bf18-d0586b29077d_01,71892706-f8b6-44e6-8de4-6cbb43f612e0_01,723eb689-7b4f-4758-bcdf-426b12508935_01,802dbd0d-ef07-4c91-ab8d-1dd39532e947_01,82940e94-ac74-4a9b-9da5-9e4b7d4d45c0_01,83e7b9f8-04a4-440f-aafc-7a8e9ddff284_01,888a7158-2319-4563-849b-573705c72ab7_01,8b3649e3-16e2-4044-8ab8-f4d28a87e513_01,8e7c2e31-d085-4b75-a970-162526dd07a0_01,905368c2-ba60-4dda-b32d-a51a203b5e4d_01,94cdac79-2b4e-483a-8f17-3e0c9be589d0_01,99f86b57-3894-45c5-bfbe-c757c69a3050_01,9a8ea017-0152-48b2-accb-d040deb1c6b6_01,9c87dcee-d422-4df1-82e1-3fa201473e31_01,9ec86c06-e7a9-4ea6-b36d-6f832909054b_01,a19104d6-b6a6-4878-af2c-783679070a05_01,a477b55d-a591-482f-a554-d8ef7298c23d_01,a53e9117-0a49-40d8-af40-7867370b671a_01,a5be4e42-cb6c-4e67-8547-45dbd058bb95_01,a9a57127-94d3-425f-a4c5-5cbcf24a9a35_01,b3164f7b-c826-4e08-9ee6-8ff96d29b913_01,b4b41a43-ee45-4aa3-abf0-100db752a6ac_01,b7adb786-1f81-43ca-ac72-7243966cd439_01,bafe2638-4adc-4957-9d62-d7eebe5dd2f9_01,bdfcd747-f6a2-42e2-bc9b-483112205fa8_01,c0e1a036-be4c-4fb5-bb50-e2431be60ed4_01,c4dd9501-c193-45fb-8535-a9d901520bdd_01,c6312de5-dd56-4025-80d1-dbdd8568d047_01,c72b973b-4719-46ab-ac99-05d14088d3bc_01,c8898b42-b704-45a0-9829-144b98f416e0_01,cf327482-199b-4604-ac19-c8b68d91c5d9_01,cf332daa-f335-4af1-81de-cbfdafb0f764_01,d63f2f1e-1970-445f-907b-23cf4d9efd83_01,d885b720-e813-4828-a731-b3cdcbd20687_01,d890cbf7-41d8-4992-99c2-24c60c77b156_01,dafb9844-1a5c-4af8-b382-59c751942bb8_01,de7f06aa-9638-4389-ac8e-711adfa0f2a5_01,dfd687bc-6e69-42f7-af94-d17fc150d1a1_01,dfef51c8-6050-4ebb-b25c-e74919397244_01,e612ef6e-f3f2-44be-ab15-8e4095687cd6_01,e93ca89f-ca48-43ca-bf1c-adc7491c0fe5_01,edc62c30-cacc-457d-96ba-d05ed35432a3_01,f13a3d5e-7f8e-4acb-ad46-f6380a9443e8_01,f63946ec-ddcb-469a-8f5e-74366b7f419b_01,f8954241-e541-406f-a09d-c3c987473732_01,f8e77bb6-e521-4a6a-9cb4-4b58ee38ca7f_01,fad4b7e6-510c-4968-83df-3140ed5a0549_01,fb504e55-1859-48ee-aec7-a3fcb082785e_01,fb54458d-c373-46c2-841e-82663e13efaa_01,fc83ab27-929e-4ad4-ba18-abb0694f1e43_01
MIMAT0000086,34824.0,15435.0,40529.0,22259.0,22048.0,7137.0,12868.0,35143.0,46692.0,117013.0,8512.0,21071.0,5510.0,16888.0,20081.0,16814.0,57992.0,58376.0,39488.0,44577.0,47806.0,45630.0,37847.0,36639.0,61577.0,8484.0,15017.0,69427.0,25286.0,14502.0,17913.0,13137.0,21378.0,21462.0,25850.0,44063.0,12467.0,47324.0,36605.0,33812.0,16274.0,8588.0,9464.0,55763.0,20952.0,45454.0,64255.0,21803.0,47955.0,12910.0,16077.0,19420.0,31469.0,7089.0,15333.0,14472.0,17886.0,44647.0,36019.0,32239.0,49840.0,4629.0,33777.0,2099.0,15874.0,40246.0,32631.0,22315.0,25354.0,12220.0,50203.0,21425.0,18390.0,48209.0,24336.0,24633.0,27728.0,52325.0,8249.0,17409.0
MIMAT0000087,153050.0,176294.0,17379.0,32815.0,53962.0,103528.0,69779.0,87248.0,30531.0,73937.0,19265.0,76102.0,19939.0,96682.0,21316.0,32840.0,91839.0,26929.0,12614.0,91086.0,57452.0,117592.0,99178.0,38659.0,55178.0,56365.0,38330.0,77354.0,29495.0,73027.0,142221.0,23668.0,49523.0,52020.0,34708.0,109256.0,14504.0,246621.0,163731.0,62975.0,35061.0,14566.0,20184.0,177816.0,26620.0,90948.0,139334.0,48242.0,75590.0,39193.0,62863.0,25029.0,86483.0,37557.0,47623.0,45723.0,19989.0,80025.0,67666.0,77872.0,48906.0,32710.0,35306.0,55849.0,13884.0,55017.0,63213.0,28793.0,88087.0,17206.0,73554.0,82407.0,23542.0,50407.0,21786.0,49988.0,237511.0,40935.0,12151.0,15201.0
MIMAT0000088,28996.0,48610.0,3601.0,8134.0,12870.0,33660.0,14279.0,24760.0,8981.0,13027.0,2397.0,7512.0,6716.0,18005.0,3661.0,4384.0,19948.0,4203.0,2703.0,16294.0,11543.0,21679.0,15464.0,6526.0,12165.0,12281.0,12732.0,13623.0,5465.0,21295.0,20985.0,7135.0,9842.0,8631.0,4204.0,26595.0,2229.0,48431.0,37648.0,10904.0,6059.0,2205.0,3773.0,30866.0,3893.0,25324.0,26607.0,6774.0,17186.0,9615.0,13196.0,4561.0,13043.0,4939.0,7160.0,5555.0,3876.0,21246.0,9414.0,24067.0,5240.0,5521.0,7108.0,13023.0,2016.0,12633.0,11576.0,5387.0,15523.0,3032.0,14915.0,28014.0,3760.0,9609.0,5904.0,10269.0,48249.0,8112.0,2351.0,1921.0
MIMAT0000089,0.0,0.0,731.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MIMAT0000090,203.0,376.0,89.0,53.0,91.0,158.0,192.0,175.0,614.0,458.0,104.0,50.0,139.0,100.0,321.0,154.0,143.0,170.0,283.0,134.0,878.0,98.0,314.0,111.0,497.0,456.0,345.0,367.0,182.0,268.0,345.0,215.0,181.0,168.0,221.0,269.0,156.0,108.0,220.0,203.0,123.0,484.0,285.0,118.0,129.0,206.0,237.0,351.0,97.0,86.0,176.0,294.0,113.0,209.0,125.0,129.0,818.0,320.0,158.0,247.0,134.0,156.0,108.0,399.0,221.0,167.0,160.0,180.0,74.0,49.0,159.0,712.0,140.0,205.0,266.0,133.0,315.0,177.0,372.0,96.0
MIMAT0000091,99.0,65.0,48.0,31.0,276.0,92.0,96.0,165.0,349.0,242.0,86.0,179.0,1162.0,65.0,115.0,165.0,303.0,155.0,47.0,104.0,504.0,106.0,205.0,95.0,69.0,558.0,307.0,282.0,87.0,248.0,265.0,157.0,148.0,30.0,276.0,142.0,88.0,1028.0,130.0,227.0,46.0,264.0,65.0,96.0,255.0,218.0,469.0,90.0,591.0,302.0,206.0,76.0,26.0,132.0,67.0,19.0,585.0,203.0,146.0,180.0,213.0,81.0,123.0,203.0,121.0,328.0,533.0,142.0,40.0,34.0,596.0,309.0,50.0,103.0,326.0,93.0,405.0,148.0,367.0,78.0
MIMAT0000092,23088.0,12140.0,76046.0,36151.0,13969.0,18560.0,16998.0,17889.0,26757.0,30152.0,5006.0,19389.0,22559.0,12027.0,39661.0,21088.0,18714.0,14372.0,9949.0,29130.0,39365.0,52641.0,19312.0,22197.0,21151.0,22587.0,14700.0,16041.0,26495.0,11586.0,30767.0,11978.0,18572.0,14514.0,18239.0,27421.0,16545.0,31201.0,38352.0,24764.0,13219.0,28283.0,11868.0,15971.0,20402.0,14469.0,30144.0,29451.0,24520.0,11076.0,30342.0,24747.0,12695.0,11194.0,15605.0,7663.0,48465.0,33058.0,26484.0,16113.0,24082.0,5697.0,42845.0,14970.0,20097.0,21800.0,50549.0,21804.0,13964.0,7096.0,21099.0,25046.0,8145.0,23959.0,32716.0,9670.0,24821.0,17038.0,19146.0,18547.0
MIMAT0000093,15996.0,31735.0,29491.0,21912.0,4966.0,18593.0,14911.0,33028.0,25633.0,11794.0,7456.0,10220.0,12264.0,5174.0,21284.0,65149.0,18374.0,10779.0,6128.0,12872.0,44146.0,23875.0,18688.0,7183.0,16378.0,9847.0,34026.0,21566.0,9140.0,14425.0,14681.0,6441.0,14655.0,18325.0,24187.0,9190.0,6836.0,18091.0,30313.0,9787.0,16600.0,92945.0,26133.0,27225.0,15150.0,20759.0,16351.0,33878.0,7367.0,5089.0,14833.0,24071.0,16960.0,14853.0,15056.0,14291.0,21088.0,19159.0,27787.0,6020.0,19644.0,5116.0,53275.0,19578.0,10821.0,19160.0,17433.0,8123.0,12575.0,2419.0,12390.0,22619.0,31904.0,15334.0,20838.0,24398.0,11453.0,12235.0,41505.0,5007.0
MIMAT0000094,23.0,12.0,4.0,4.0,62.0,5.0,1.0,17.0,221.0,123.0,36.0,10.0,115.0,18.0,30.0,165.0,8.0,63.0,6.0,13.0,366.0,61.0,1.0,11.0,12.0,55.0,85.0,90.0,208.0,16.0,1.0,114.0,10.0,44.0,142.0,71.0,53.0,19.0,152.0,15.0,3.0,55.0,609.0,17.0,201.0,12.0,102.0,20.0,138.0,18.0,33.0,40.0,20.0,11.0,10.0,30.0,539.0,10.0,32.0,12.0,70.0,16.0,412.0,24.0,31.0,158.0,285.0,76.0,6.0,11.0,63.0,198.0,10.0,104.0,82.0,33.0,48.0,61.0,39.0,45.0
MIMAT0000095,18.0,130.0,23.0,15.0,37.0,165.0,2.0,12.0,7.0,476.0,430.0,5.0,12.0,3.0,5342.0,96.0,153.0,30.0,32.0,9.0,41.0,13.0,97.0,11.0,142.0,220.0,86.0,79.0,12.0,443.0,17.0,3.0,21.0,250.0,510.0,5.0,44.0,69.0,182.0,38.0,3.0,249.0,76.0,111.0,60.0,12.0,15.0,39.0,205.0,31.0,120.0,29.0,13.0,52.0,49.0,17.0,1299.0,3.0,8.0,5.0,29.0,215.0,17.0,60.0,179.0,167.0,11.0,17.0,9.0,0.0,19.0,959.0,38.0,22.0,409.0,5.0,72.0,9.0,1000.0,154.0
MIMAT0000096,207.0,194.0,189.0,643.0,607.0,534.0,248.0,370.0,185.0,981.0,704.0,105.0,89.0,344.0,841.0,33.0,196.0,265.0,541.0,529.0,488.0,337.0,622.0,344.0,819.0,452.0,249.0,279.0,814.0,397.0,1137.0,87.0,851.0,445.0,285.0,644.0,210.0,245.0,512.0,576.0,608.0,853.0,580.0,568.0,232.0,367.0,310.0,507.0,191.0,122.0,658.0,398.0,410.0,516.0,796.0,572.0,2301.0,934.0,439.0,432.0,386.0,43.0,418.0,640.0,209.0,210.0,317.0,351.0,144.0,123.0,540.0,293.0,500.0,163.0,258.0,515.0,371.0,104.0,826.0,149.0
MIMAT0000097,4955.0,116.0,254.0,1924.0,1101.0,1892.0,7802.0,11443.0,1207.0,735.0,447.0,7045.0,560.0,2606.0,268.0,878.0,693.0,534.0,1421.0,3233.0,1264.0,6984.0,4107.0,11791.0,293.0,5229.0,1403.0,4169.0,1428.0,1015.0,7003.0,932.0,2392.0,625.0,924.0,10769.0,443.0,4915.0,9082.0,3342.0,5847.0,3734.0,283.0,2983.0,1057.0,7151.0,8601.0,2540.0,1454.0,2094.0,2937.0,559.0,8328.0,1761.0,1742.0,4164.0,3938.0,14460.0,4349.0,6479.0,1060.0,390.0,121.0,247.0,4716.0,3711.0,1611.0,724.0,2472.0,379.0,4828.0,144.0,6029.0,1113.0,1587.0,2150.0,5101.0,1576.0,217.0,374.0
MIMAT0000098,12549.0,532.0,64181.0,12879.0,948.0,5000.0,425.0,11344.0,5068.0,9566.0,1019.0,425.0,3402.0,10246.0,220.0,4686.0,1465.0,8440.0,248.0,38960.0,3057.0,5909.0,1561.0,16147.0,2330.0,4447.0,6581.0,8211.0,3684.0,2630.0,167.0,1936.0,2375.0,1078.0,3503.0,5602.0,1565.0,14635.0,70879.0,2842.0,1358.0,1219.0,1088.0,3051.0,8795.0,29348.0,19689.0,3231.0,11099.0,2418.0,1677.0,3614.0,51895.0,1852.0,14159.0,5150.0,37579.0,6910.0,2704.0,647.0,2984.0,9126.0,11548.0,1234.0,698.0,5607.0,2959.0,10583.0,4703.0,205.0,7715.0,1277.0,22569.0,911.0,4002.0,1841.0,4837.0,2167.0,58789.0,1677.0
MIMAT0000099,51394.0,33939.0,23971.0,22268.0,17912.0,16475.0,42977.0,68471.0,73587.0,146139.0,12585.0,50987.0,25252.0,32490.0,36107.0,17481.0,80381.0,25135.0,15524.0,62717.0,51082.0,97712.0,91824.0,107874.0,87543.0,33622.0,35293.0,93652.0,31238.0,42832.0,56434.0,39265.0,28607.0,35560.0,42650.0,169729.0,13422.0,86096.0,80878.0,42728.0,25862.0,9621.0,26894.0,60395.0,28070.0,54795.0,149487.0,67996.0,65503.0,26862.0,45712.0,33204.0,50150.0,23719.0,53330.0,27940.0,61679.0,81881.0,61140.0,60132.0,68520.0,8483.0,33721.0,33786.0,21663.0,60119.0,66927.0,38127.0,30575.0,9385.0,54423.0,58103.0,35987.0,88555.0,20670.0,33440.0,41176.0,48302.0,14168.0,29455.0
MIMAT0000100,9389.0,2344.0,6974.0,6505.0,8918.0,1429.0,3457.0,4880.0,6464.0,35633.0,3639.0,2440.0,5180.0,5407.0,5962.0,6443.0,22122.0,11553.0,8113.0,15239.0,8673.0,6227.0,7487.0,9060.0,16236.0,1572.0,4116.0,8509.0,6131.0,2908.0,8750.0,4029.0,11008.0,7705.0,12211.0,8227.0,2445.0,13075.0,8487.0,4824.0,8381.0,1001.0,4367.0,9486.0,3400.0,10243.0,15349.0,2644.0,16791.0,4482.0,5217.0,3733.0,4618.0,1509.0,6429.0,3670.0,2268.0,8405.0,4962.0,7281.0,6848.0,1051.0,18367.0,351.0,1790.0,6944.0,10612.0,7475.0,5676.0,3770.0,9536.0,3278.0,4898.0,12067.0,3038.0,6003.0,7719.0,10656.0,1571.0,2975.0
MIMAT0000101,73975.0,49951.0,68167.0,49144.0,33195.0,115706.0,53368.0,102306.0,80963.0,123302.0,91614.0,69955.0,43585.0,48366.0,119251.0,81497.0,73253.0,43506.0,23550.0,173962.0,56303.0,134358.0,161878.0,131222.0,66125.0,152590.0,112252.0,125025.0,58701.0,49073.0,57854.0,41478.0,92077.0,175302.0,57299.0,83128.0,44301.0,127694.0,60562.0,62218.0,86709.0,174426.0,61275.0,103775.0,56863.0,48854.0,141205.0,284643.0,150504.0,52046.0,126391.0,106814.0,169653.0,145008.0,107307.0,29716.0,78155.0,79654.0,76126.0,26907.0,67848.0,26744.0,76840.0,123995.0,179335.0,66422.0,144507.0,80913.0,76884.0,16514.0,113442.0,49028.0,132547.0,114159.0,105313.0,84569.0,113991.0,110440.0,93100.0,62078.0
MIMAT0000102,0.0,7.0,1.0,34.0,21.0,19.0,218.0,5.0,7.0,6.0,6.0,0.0,12.0,6.0,10.0,592.0,17.0,1.0,0.0,1.0,292.0,0.0,2.0,0.0,3.0,3956.0,15.0,2.0,242.0,9.0,722.0,15.0,387.0,199.0,0.0,2.0,3.0,2.0,45.0,1.0,18.0,3.0,3.0,1.0,8.0,127.0,50.0,1.0,2.0,2.0,3.0,1.0,0.0,8.0,8.0,330.0,5959.0,77.0,6.0,1.0,2.0,9.0,1.0,3.0,5.0,2.0,2.0,4.0,1.0,39.0,47.0,590.0,17.0,6.0,5.0,259.0,8.0,4.0,4.0,2.0
MIMAT0000103,11.0,37.0,136.0,75.0,3.0,13.0,15.0,13.0,10.0,36.0,8.0,50.0,20.0,20.0,34.0,16.0,11.0,40.0,5.0,15.0,17.0,93.0,21.0,5.0,10.0,13.0,8.0,10.0,5.0,8.0,15.0,1.0,12.0,68.0,16.0,21.0,18.0,7.0,15.0,5.0,7.0,31.0,11.0,18.0,36.0,10.0,22.0,88.0,23.0,4.0,11.0,19.0,11.0,14.0,22.0,14.0,6.0,18.0,49.0,11.0,83.0,11.0,25.0,31.0,3.0,13.0,16.0,16.0,9.0,8.0,12.0,17.0,25.0,57.0,14.0,7.0,10.0,6.0,25.0,14.0
MIMAT0000104,257.0,117.0,221.0,73.0,60.0,153.0,70.0,139.0,212.0,305.0,79.0,296.0,246.0,72.0,82.0,101.0,100.0,93.0,21.0,347.0,110.0,274.0,275.0,358.0,92.0,333.0,263.0,566.0,152.0,88.0,57.0,139.0,59.0,213.0,337.0,273.0,90.0,275.0,151.0,70.0,97.0,130.0,101.0,84.0,189.0,76.0,392.0,472.0,446.0,202.0,129.0,174.0,234.0,180.0,124.0,43.0,182.0,154.0,134.0,46.0,211.0,44.0,289.0,123.0,555.0,360.0,386.0,352.0,100.0,25.0,189.0,333.0,139.0,393.0,269.0,81.0,152.0,437.0,238.0,153.0
MIMAT0000222,1089.0,7439.0,1015.0,1671.0,796.0,435.0,10617.0,1147.0,2107.0,2548.0,242.0,646.0,2148.0,262.0,1243.0,2266.0,2385.0,3926.0,369.0,1381.0,9678.0,6449.0,572.0,294.0,1252.0,2536.0,4651.0,1676.0,6523.0,2433.0,1274.0,2179.0,635.0,5086.0,2100.0,160359.0,544.0,759.0,1512.0,1192.0,571.0,571.0,4210.0,759.0,1390.0,503.0,1697.0,429.0,1755.0,518.0,372.0,824.0,809.0,1932.0,513.0,334.0,3850.0,1069.0,4255.0,1220.0,578.0,1116.0,1793.0,720.0,631.0,1112.0,2704.0,2715.0,746.0,424.0,595.0,4691.0,1781.0,6045.0,617.0,1129.0,343.0,3934.0,692.0,839.0
MIMAT0000226,24.0,833.0,209.0,108.0,40.0,3694.0,27.0,10.0,485.0,2831.0,4.0,3.0,38.0,4.0,455.0,835.0,111.0,1143.0,17.0,57.0,2756.0,12.0,8.0,46.0,35.0,831.0,578.0,115.0,813.0,229.0,140.0,504.0,10.0,1834.0,1324.0,107.0,175.0,21.0,67.0,43.0,8.0,24.0,815.0,402.0,505.0,8.0,406.0,1057.0,218.0,18.0,1858.0,155.0,51.0,343.0,437.0,14.0,1702.0,489.0,358.0,5.0,256.0,602.0,1167.0,2152.0,80.0,410.0,214.0,223.0,4.0,97.0,7.0,1982.0,106.0,240.0,599.0,32.0,236.0,344.0,384.0,109.0
MIMAT0000227,533.0,1894.0,3042.0,4372.0,633.0,1159.0,977.0,1038.0,1554.0,1090.0,278.0,272.0,3162.0,522.0,1114.0,4325.0,1284.0,1089.0,647.0,513.0,4779.0,1437.0,998.0,738.0,1335.0,6050.0,2333.0,998.0,848.0,1066.0,991.0,1137.0,1096.0,1355.0,1844.0,645.0,637.0,1083.0,4369.0,540.0,1319.0,1949.0,3940.0,1134.0,949.0,1049.0,1112.0,894.0,1146.0,1809.0,2260.0,919.0,928.0,1110.0,623.0,385.0,6765.0,2335.0,1134.0,1325.0,999.0,760.0,5189.0,2470.0,586.0,1368.0,1682.0,960.0,553.0,156.0,1010.0,1135.0,940.0,943.0,1275.0,662.0,578.0,937.0,1914.0,549.0
MIMAT0000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MIMAT0000231,3417.0,279.0,2835.0,24890.0,272.0,1347.0,78.0,2736.0,736.0,1641.0,294.0,399.0,403.0,2694.0,214.0,158.0,274.0,1359.0,97.0,1351.0,956.0,1545.0,258.0,1629.0,718.0,368.0,1994.0,1512.0,524.0,642.0,442.0,359.0,2044.0,312.0,1664.0,1648.0,1261.0,886.0,7720.0,1881.0,152.0,8427.0,254.0,487.0,1650.0,336.0,5523.0,301.0,4321.0,633.0,962.0,1565.0,3047.0,992.0,2468.0,224.0,210.0,1744.0,176.0,158.0,985.0,366.0,233.0,3889.0,475.0,1526.0,4286.0,593.0,996.0,75.0,2499.0,387.0,1001.0,81.0,2062.0,435.0,1640.0,433.0,732.0,438.0
MIMAT0000232,3423.0,612.0,4704.0,31340.0,623.0,1658.0,139.0,4984.0,1527.0,2207.0,365.0,519.0,749.0,2554.0,223.0,336.0,591.0,2050.0,156.0,1565.0,2005.0,2231.0,416.0,1857.0,1730.0,697.0,2989.0,1870.0,777.0,1225.0,410.0,747.0,1928.0,417.0,1634.0,3738.0,1887.0,1191.0,10002.0,1636.0,272.0,8220.0,377.0,520.0,2405.0,446.0,9366.0,400.0,3698.0,982.0,1128.0,2345.0,3348.0,1292.0,3200.0,235.0,1027.0,3884.0,317.0,279.0,1341.0,921.0,530.0,5054.0,877.0,2527.0,5250.0,937.0,1121.0,145.0,2785.0,531.0,1369.0,248.0,3442.0,440.0,1442.0,519.0,975.0,624.0
MIMAT0000241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000242,30.0,16.0,17.0,16.0,32.0,38.0,3.0,9.0,97.0,714.0,310.0,2.0,3.0,30.0,48.0,166.0,37.0,37.0,76.0,477.0,2406.0,4.0,0.0,16.0,68.0,19.0,73.0,5.0,124.0,57.0,43.0,92.0,23.0,68.0,1.0,4.0,109.0,140.0,55.0,131.0,2.0,13.0,479.0,5.0,12.0,16.0,195.0,42.0,39.0,3.0,97.0,8.0,9.0,19.0,51.0,28.0,107.0,13.0,310.0,1.0,455.0,7.0,5.0,76.0,3.0,15.0,8.0,111.0,2.0,343.0,1.0,161.0,2.0,4.0,53.0,18.0,42.0,3.0,32.0,80.0
MIMAT0000243,313552.0,115525.0,42044.0,41457.0,98075.0,293415.0,148395.0,658768.0,236009.0,608137.0,226068.0,84984.0,275925.0,139723.0,663128.0,128963.0,277712.0,238448.0,80772.0,238244.0,375606.0,120675.0,177231.0,771428.0,23478.0,192731.0,282874.0,170610.0,398250.0,111602.0,365917.0,248983.0,355797.0,184739.0,586932.0,74970.0,80793.0,579251.0,364991.0,111591.0,144721.0,144126.0,63690.0,346605.0,149588.0,193076.0,373675.0,72554.0,334605.0,164776.0,53333.0,134922.0,217254.0,67041.0,90448.0,171822.0,349680.0,234342.0,95420.0,99955.0,58561.0,355436.0,32337.0,318008.0,181708.0,260659.0,167497.0,423524.0,233339.0,51556.0,177910.0,1177609.0,202000.0,220711.0,150071.0,203368.0,187441.0,208648.0,367907.0,257765.0
MIMAT0000244,13264.0,5159.0,2507.0,3455.0,2980.0,3883.0,4878.0,3281.0,3809.0,4501.0,1917.0,2893.0,1953.0,4732.0,8289.0,4213.0,5593.0,3017.0,2759.0,5913.0,4443.0,9794.0,5886.0,4810.0,4203.0,4956.0,4996.0,3586.0,2519.0,3374.0,11323.0,2163.0,13916.0,6871.0,3145.0,6205.0,2029.0,7030.0,5514.0,3345.0,5670.0,3496.0,4634.0,7670.0,1815.0,7864.0,5540.0,3569.0,5360.0,2776.0,9121.0,3398.0,4222.0,4262.0,4101.0,3903.0,6869.0,9517.0,7118.0,2641.0,3411.0,2043.0,3149.0,10769.0,2216.0,3288.0,5775.0,2403.0,2959.0,927.0,4938.0,3399.0,5285.0,3250.0,2589.0,5486.0,7577.0,3239.0,4612.0,1997.0
MIMAT0000245,31467.0,32275.0,9533.0,11211.0,15655.0,32296.0,20880.0,30754.0,42005.0,36168.0,10839.0,67272.0,10930.0,35146.0,32099.0,41133.0,93284.0,20345.0,24490.0,75641.0,47138.0,62414.0,104784.0,67479.0,42861.0,37167.0,21765.0,40336.0,65647.0,31245.0,132587.0,11272.0,84696.0,51434.0,40704.0,95872.0,23922.0,59295.0,45116.0,28766.0,66356.0,35780.0,26206.0,29736.0,34096.0,91722.0,77321.0,59081.0,22203.0,16055.0,44202.0,51887.0,51217.0,26366.0,53862.0,70605.0,67519.0,80085.0,61350.0,25454.0,43021.0,13777.0,36170.0,41778.0,32228.0,34067.0,27056.0,31368.0,29526.0,9660.0,73999.0,24447.0,44306.0,26172.0,19953.0,60642.0,30416.0,18577.0,49958.0,12628.0
MIMAT0000250,5291.0,4912.0,764.0,475.0,1380.0,1842.0,90.0,1057.0,1028.0,12981.0,777.0,489.0,18143.0,808.0,686.0,62411.0,359.0,11341.0,147.0,7291.0,340.0,755.0,708.0,86136.0,443.0,22271.0,16481.0,2431.0,2175.0,20721.0,362.0,332.0,714.0,211.0,17210.0,3640.0,5245.0,1197.0,70976.0,715.0,235.0,315.0,552.0,353.0,5176.0,290.0,5590.0,39516.0,12532.0,17819.0,1359.0,2201.0,1370.0,55872.0,1476.0,228.0,56573.0,909.0,100.0,1297.0,1334.0,18426.0,141.0,6668.0,6836.0,10047.0,2670.0,3285.0,462.0,75.0,1309.0,12116.0,294.0,12268.0,1612.0,653.0,1661.0,5619.0,14848.0,2481.0
