,02979422-5149-4750-ad5f-483e0bec6ac5_01,02ec7a3a-2812-4a65-93cd-07bf655cc91b_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_11,04e9a63a-d742-488c-8564-bf9d79aa2091_01,04e9a63a-d742-488c-8564-bf9d79aa2091_11,0697436f-e487-45db-b0bc-ad9246f70196_01,0697436f-e487-45db-b0bc-ad9246f70196_11,08a96dec-e658-493a-9308-83f7ace3b3b6_01,0b77657a-0297-4cee-b9f2-5de72e182016_01,0ec3caa1-7c51-417b-a89c-18e9fceb80c4_01,0f3c4f8f-0766-46b0-81b4-18ca4f6ea20a_01,11a33d4a-4839-468f-9d61-5630586ed978_01,151f07f5-1529-4fcd-912c-e55b2ff8abef_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_11,23656226-2d99-4548-959f-5c2eed803e33_01,2a05f855-83cc-4276-befd-5d6d4ec18f82_01,2ea84e23-6a0a-4c5d-9c70-d5355a85df35_01,2f1c4db6-88a7-4a5d-a5fe-94d85f569440_01,2fc175d1-9d95-44fd-a53e-820f6f404551_01,3129e869-bb2f-423a-bd20-d0daae33b11a_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_11,39034b58-1fe1-4cae-ad3e-3ee291f1b4d0_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_11,40f79cfe-a51f-497b-b06e-7a4f9004f092_01,452135f2-6de6-4593-a091-ddf6344ee431_01,452e96b0-dd23-4f5a-bc05-625763b0ee12_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_11,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_01,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_11,4e4faf51-2cbf-4910-a093-186660e4a19b_01,5f633c79-fcf8-47da-b349-ada3fb794819_01,6101ffe6-2ef6-4256-9d6b-a7c545836995_01,63643ba6-bed9-4c36-91dd-a18105fadc06_01,63643ba6-bed9-4c36-91dd-a18105fadc06_11,648fecca-4946-4880-8359-6801cbb4fc0d_01,648fecca-4946-4880-8359-6801cbb4fc0d_11,70e306ee-9584-49d6-81a1-a49d837ab6aa_01,739deed4-d1dc-458f-bd0f-1e24d2bfd305_01,83b3060c-2449-4581-88ef-817d126e4525_01,872092b3-d31e-44d7-bd03-e29f52f8ab5a_01,8ac7f218-bd7b-4dda-8879-2cec49748e42_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_11,955d428c-8fe8-456b-b86d-65ea6c2a1b18_01,955d428c-8fe8-456b-b86d-65ea6c2a1b18_11,9680b5ff-1882-434f-9981-e8ac33764b93_01,9aa02d46-294b-4e99-b9ee-56edcbfb5275_01,9aabcbd7-a26a-49b1-abf1-02c0dc3adcf2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_11,a122d361-835e-4cf2-850f-af7864aa112c_01,a5af1391-89d3-4f41-930e-7e8272afec98_01,af1111af-9384-4e37-9b16-227d38007ebd_01,af1111af-9384-4e37-9b16-227d38007ebd_11,b08dfba8-6afb-4217-9259-72be6f1f3363_01,b08dfba8-6afb-4217-9259-72be6f1f3363_11,b4a0bf74-1381-4c17-b97d-206810d9e59a_01,b5f6a0e3-f9ac-475f-9a34-b8b8834f1779_01,baaf32ff-b31b-4c42-bbf6-8ff7ab569ab6_01,c689ae1d-4a6b-45db-b4d1-6b34c5c61522_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_11,d52c3cb6-921e-4f26-b49c-e6e4f11f9c06_01,d542c363-fd6c-447d-b71a-0e94fec125e4_01,d542c363-fd6c-447d-b71a-0e94fec125e4_11,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_01,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_11,dc8dbf62-b687-4362-8839-2fac69703f64_01,e0e38071-877f-4ebf-955f-483eb4865351_01,e0e38071-877f-4ebf-955f-483eb4865351_11,e1e15226-9f8e-4035-8f08-eb1fed57080e_01,e1e15226-9f8e-4035-8f08-eb1fed57080e_11,e562c60c-8e6e-481f-ad4f-28b067437ece_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_11,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_01,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_11,ee8c1919-17a9-4df1-8aa5-79546621b23c_01,f1c1502e-1bd6-425a-b651-454363809668_01,f1c1502e-1bd6-425a-b651-454363809668_11,f2b58595-dec0-4194-ab33-7c7dc6c058a6_01,f2b58595-dec0-4194-ab33-7c7dc6c058a6_11,f31ba8ec-a3dd-4dd8-8d15-f6c5975ebe44_01,f3ba1cf8-ac67-4da8-96f3-8680dc55f247_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_11
MIMAT0000082,12936.0,20655.0,6533.0,24016.0,7613.0,15035.0,7997.0,18732.0,13771.0,8969.0,10686.0,13597.0,6438.0,7298.0,18201.0,19825.0,10328.0,13387.0,16237.0,12074.0,9441.0,14066.0,12708.0,12728.0,18133.0,27600.0,10507.0,13279.0,5002.0,11989.0,5974.0,17737.0,8297.0,16347.0,5981.0,23795.0,11187.0,9191.0,10836.0,9148.0,21386.0,4146.0,13712.0,7360.0,5237.0,8011.0,8777.0,18305.0,2047.0,23574.0,3226.0,7386.0,11844.0,8529.0,32795.0,11248.0,13527.0,16148.0,28352.0,5690.0,5131.0,10072.0,19297.0,14491.0,15991.0,6766.0,7473.0,9752.0,6930.0,14432.0,8710.0,10583.0,6751.0,7804.0,11858.0,6547.0,11936.0,4951.0,10137.0,15181.0,17202.0,8916.0,10529.0,7910.0,29331.0,5063.0,14671.0,9538.0,9344.0,9077.0,20659.0
MIMAT0000083,1780.0,2609.0,1412.0,5274.0,1013.0,3468.0,990.0,4489.0,1293.0,1000.0,1037.0,1099.0,1278.0,892.0,1447.0,3364.0,1302.0,1652.0,2237.0,1124.0,1807.0,1402.0,1798.0,2688.0,1441.0,1588.0,3346.0,1462.0,913.0,1084.0,912.0,4899.0,1603.0,3691.0,554.0,1949.0,1050.0,1158.0,2911.0,1127.0,4120.0,813.0,1673.0,1289.0,502.0,806.0,1023.0,3675.0,585.0,4721.0,1344.0,727.0,1185.0,1194.0,6907.0,1005.0,2014.0,1438.0,5431.0,539.0,1297.0,1131.0,2098.0,1511.0,1353.0,978.0,1877.0,1898.0,929.0,4551.0,1493.0,2542.0,868.0,594.0,2977.0,671.0,4015.0,260.0,1737.0,4953.0,1381.0,2520.0,990.0,1653.0,5863.0,771.0,2968.0,2289.0,1018.0,1471.0,4834.0
MIMAT0000084,1938.0,5377.0,1630.0,7496.0,3105.0,7277.0,909.0,7212.0,2167.0,1766.0,2513.0,1529.0,7377.0,2540.0,2840.0,7292.0,2310.0,2734.0,5225.0,1952.0,1585.0,2987.0,2334.0,4734.0,3944.0,4417.0,3345.0,2605.0,1707.0,1791.0,2212.0,6887.0,10430.0,5571.0,1483.0,2797.0,1314.0,2537.0,7221.0,3495.0,9217.0,1826.0,1122.0,2073.0,800.0,1471.0,1814.0,5879.0,5192.0,8719.0,1954.0,1985.0,4634.0,3196.0,12663.0,1505.0,4436.0,2398.0,8934.0,1970.0,3137.0,1861.0,2659.0,4011.0,3466.0,1843.0,2907.0,4965.0,1277.0,6346.0,2893.0,5003.0,1844.0,1373.0,3488.0,2469.0,4168.0,732.0,4763.0,6789.0,2399.0,3312.0,1759.0,1847.0,10239.0,1226.0,5144.0,2749.0,1616.0,3273.0,6356.0
MIMAT0000085,277.0,767.0,262.0,512.0,475.0,657.0,314.0,623.0,435.0,236.0,289.0,310.0,576.0,205.0,504.0,629.0,256.0,542.0,916.0,395.0,170.0,377.0,408.0,554.0,575.0,486.0,416.0,398.0,145.0,359.0,303.0,548.0,354.0,692.0,173.0,540.0,419.0,370.0,595.0,256.0,790.0,105.0,326.0,295.0,190.0,201.0,175.0,567.0,230.0,1070.0,168.0,213.0,357.0,241.0,1170.0,365.0,578.0,449.0,1238.0,299.0,268.0,334.0,307.0,463.0,345.0,263.0,324.0,382.0,227.0,548.0,254.0,503.0,479.0,241.0,513.0,178.0,239.0,115.0,368.0,285.0,352.0,295.0,180.0,337.0,1096.0,110.0,617.0,314.0,287.0,292.0,764.0
MIMAT0000086,85841.0,113906.0,49103.0,114092.0,67877.0,77410.0,76753.0,77308.0,100694.0,88531.0,129851.0,93565.0,23826.0,56040.0,108825.0,114590.0,105902.0,101400.0,37585.0,104452.0,80922.0,93498.0,128596.0,49876.0,167738.0,74236.0,38134.0,97125.0,73000.0,69465.0,53894.0,65143.0,74766.0,59555.0,66515.0,218707.0,88348.0,103795.0,38130.0,86297.0,131131.0,84915.0,11829.0,70428.0,56268.0,65997.0,76833.0,53148.0,51623.0,75992.0,24953.0,74275.0,106481.0,84005.0,144752.0,91691.0,117214.0,89719.0,111526.0,81869.0,24968.0,79434.0,38701.0,99920.0,77810.0,75786.0,29340.0,77126.0,98043.0,59154.0,101037.0,49852.0,94865.0,72499.0,38316.0,62826.0,49696.0,48390.0,107190.0,62110.0,76436.0,50449.0,120382.0,13550.0,73191.0,45397.0,46293.0,17494.0,112966.0,68227.0,68167.0
MIMAT0000087,671909.0,435154.0,810868.0,1170113.0,326119.0,1630484.0,411443.0,1365432.0,619015.0,781378.0,407799.0,1114726.0,153627.0,579391.0,808002.0,1452591.0,524080.0,714186.0,1070624.0,914739.0,558120.0,647927.0,608091.0,1563140.0,559768.0,912350.0,1345917.0,704166.0,484999.0,956434.0,444389.0,1196869.0,536642.0,1454771.0,458425.0,704605.0,893226.0,430433.0,473048.0,481135.0,1757335.0,466281.0,923553.0,706148.0,440929.0,483493.0,499483.0,1559871.0,147558.0,1532465.0,490084.0,510107.0,755457.0,300415.0,1635233.0,699566.0,871634.0,1223636.0,2225091.0,225497.0,727123.0,895376.0,643091.0,573595.0,601573.0,370522.0,1087160.0,401651.0,523004.0,879360.0,490546.0,1478419.0,412791.0,505273.0,1344785.0,416162.0,732025.0,155209.0,486974.0,870398.0,553509.0,779623.0,580009.0,832848.0,1011783.0,585870.0,1344826.0,746437.0,651023.0,431143.0,1579712.0
MIMAT0000088,333188.0,175965.0,316123.0,333238.0,149189.0,648507.0,193869.0,505647.0,253609.0,416236.0,179798.0,436967.0,63791.0,230571.0,347479.0,498253.0,173494.0,315084.0,298936.0,370235.0,217374.0,264038.0,205531.0,523200.0,196854.0,311341.0,449324.0,320507.0,205167.0,361773.0,166657.0,282879.0,235479.0,539181.0,214925.0,263566.0,398203.0,141859.0,153552.0,234171.0,623907.0,209771.0,298203.0,282449.0,187355.0,162844.0,207780.0,607627.0,88733.0,363921.0,174327.0,289181.0,271559.0,117163.0,459014.0,264257.0,244967.0,595528.0,504863.0,80680.0,280683.0,325126.0,277824.0,181710.0,260374.0,210842.0,422791.0,197470.0,258239.0,238133.0,191989.0,560009.0,165243.0,143772.0,409702.0,172069.0,256335.0,90685.0,278756.0,248175.0,196122.0,254404.0,280579.0,268632.0,289968.0,268353.0,382946.0,229562.0,265680.0,181036.0,598121.0
MIMAT0000089,93.0,1.0,0.0,49.0,0.0,176.0,26.0,45.0,0.0,1.0,10.0,0.0,22.0,18.0,210.0,213.0,1.0,48.0,1.0,0.0,83.0,6.0,6.0,139.0,37.0,1.0,24.0,2.0,91.0,117.0,3.0,47.0,181.0,42.0,45.0,2.0,0.0,2.0,35.0,5.0,75.0,96.0,0.0,31.0,0.0,18.0,33.0,81.0,93.0,89.0,3.0,2.0,53.0,0.0,197.0,1.0,3.0,297.0,270.0,10.0,41.0,1.0,839.0,1.0,189.0,20.0,43.0,22.0,2.0,20.0,79.0,74.0,1.0,2.0,24.0,2.0,15.0,0.0,0.0,29.0,162.0,70.0,52.0,1.0,99.0,0.0,67.0,0.0,1.0,66.0,116.0
MIMAT0000090,103.0,68.0,41.0,361.0,50.0,104.0,41.0,222.0,153.0,56.0,49.0,120.0,106.0,56.0,79.0,61.0,86.0,118.0,384.0,128.0,77.0,97.0,124.0,79.0,107.0,125.0,119.0,140.0,105.0,42.0,78.0,196.0,194.0,217.0,13.0,113.0,76.0,144.0,179.0,82.0,167.0,49.0,119.0,82.0,17.0,106.0,78.0,170.0,53.0,208.0,42.0,50.0,69.0,83.0,143.0,65.0,139.0,139.0,129.0,80.0,43.0,24.0,102.0,125.0,67.0,70.0,34.0,183.0,72.0,228.0,74.0,99.0,56.0,48.0,143.0,48.0,174.0,10.0,61.0,292.0,62.0,36.0,49.0,188.0,126.0,47.0,150.0,80.0,52.0,117.0,227.0
MIMAT0000091,463.0,27.0,75.0,600.0,125.0,258.0,112.0,310.0,198.0,533.0,139.0,62.0,171.0,245.0,131.0,169.0,51.0,55.0,34.0,159.0,204.0,259.0,219.0,134.0,218.0,139.0,179.0,72.0,295.0,104.0,222.0,342.0,241.0,322.0,65.0,226.0,285.0,84.0,144.0,195.0,316.0,342.0,38.0,171.0,73.0,150.0,130.0,396.0,171.0,169.0,24.0,177.0,129.0,53.0,323.0,113.0,112.0,466.0,123.0,77.0,44.0,73.0,47.0,128.0,72.0,120.0,76.0,135.0,82.0,211.0,31.0,144.0,231.0,254.0,172.0,297.0,427.0,26.0,241.0,312.0,208.0,75.0,321.0,72.0,156.0,325.0,67.0,55.0,227.0,205.0,708.0
MIMAT0000092,40441.0,34579.0,29200.0,31079.0,27398.0,59409.0,32451.0,42989.0,49909.0,28685.0,15130.0,38032.0,33105.0,19234.0,45200.0,45028.0,41552.0,37467.0,38924.0,50247.0,26764.0,24830.0,47163.0,41957.0,36840.0,33569.0,33531.0,37480.0,28694.0,58905.0,55875.0,37072.0,29893.0,55457.0,21311.0,51991.0,39827.0,39911.0,39131.0,25044.0,69338.0,36072.0,38394.0,75452.0,25229.0,31947.0,39412.0,55607.0,41023.0,54877.0,12519.0,16782.0,30435.0,36073.0,61603.0,26824.0,36944.0,46336.0,53669.0,23787.0,28561.0,22095.0,74415.0,31877.0,63758.0,23047.0,47417.0,31959.0,32050.0,31673.0,22149.0,51819.0,22318.0,33150.0,40100.0,15451.0,27806.0,32031.0,39216.0,31469.0,50708.0,38329.0,34122.0,29287.0,59179.0,27209.0,42904.0,50409.0,33172.0,68361.0,58308.0
MIMAT0000093,9937.0,16005.0,4556.0,9193.0,13084.0,15147.0,8470.0,10767.0,12848.0,8439.0,6542.0,9759.0,24774.0,7811.0,12780.0,16563.0,9311.0,14972.0,17287.0,11459.0,10705.0,16313.0,14349.0,12839.0,17628.0,12568.0,7506.0,13498.0,7098.0,13588.0,36275.0,12462.0,15534.0,11367.0,5879.0,13613.0,8044.0,30996.0,15660.0,11365.0,16412.0,15832.0,7493.0,22555.0,12482.0,10818.0,12642.0,10456.0,12135.0,17722.0,3991.0,7937.0,18057.0,12272.0,17965.0,9938.0,11191.0,12105.0,25790.0,12039.0,8303.0,8032.0,16698.0,14985.0,17161.0,12656.0,9371.0,17967.0,13802.0,12159.0,8441.0,12427.0,10745.0,8397.0,9491.0,7619.0,5702.0,7107.0,11874.0,6903.0,9753.0,8709.0,7755.0,9015.0,12249.0,6873.0,12286.0,13571.0,8876.0,27547.0,12539.0
MIMAT0000094,5.0,10.0,2.0,48.0,4.0,22.0,3.0,31.0,2.0,1.0,2.0,2.0,6.0,5.0,3.0,14.0,3.0,3.0,22.0,1.0,12.0,4.0,4.0,12.0,10.0,7.0,20.0,2.0,7.0,2.0,24.0,34.0,5.0,17.0,1.0,4.0,1.0,2.0,31.0,2.0,14.0,0.0,8.0,7.0,0.0,4.0,3.0,22.0,3.0,26.0,3.0,0.0,5.0,2.0,26.0,4.0,8.0,0.0,31.0,0.0,3.0,8.0,2.0,0.0,2.0,9.0,8.0,9.0,4.0,45.0,1.0,10.0,3.0,1.0,27.0,1.0,25.0,4.0,6.0,13.0,14.0,5.0,2.0,6.0,23.0,2.0,23.0,13.0,0.0,5.0,26.0
MIMAT0000095,263.0,163.0,169.0,20.0,312.0,40.0,163.0,32.0,307.0,454.0,182.0,289.0,2.0,154.0,313.0,70.0,445.0,279.0,87.0,191.0,40.0,380.0,246.0,47.0,345.0,62.0,7.0,280.0,121.0,85.0,228.0,34.0,217.0,14.0,79.0,413.0,175.0,425.0,58.0,175.0,37.0,199.0,43.0,145.0,225.0,200.0,158.0,18.0,38.0,56.0,61.0,108.0,295.0,134.0,98.0,123.0,84.0,394.0,114.0,327.0,36.0,215.0,136.0,387.0,65.0,259.0,30.0,364.0,157.0,35.0,367.0,14.0,446.0,429.0,14.0,121.0,14.0,92.0,298.0,14.0,6.0,26.0,275.0,51.0,14.0,232.0,31.0,41.0,402.0,342.0,26.0
MIMAT0000096,103.0,260.0,168.0,471.0,134.0,305.0,96.0,465.0,128.0,107.0,61.0,165.0,267.0,62.0,182.0,371.0,185.0,195.0,1210.0,72.0,126.0,146.0,137.0,276.0,213.0,257.0,364.0,109.0,106.0,110.0,224.0,507.0,182.0,410.0,36.0,196.0,141.0,312.0,326.0,103.0,376.0,84.0,354.0,143.0,63.0,92.0,103.0,349.0,140.0,500.0,145.0,55.0,203.0,124.0,508.0,150.0,177.0,169.0,696.0,224.0,195.0,151.0,241.0,221.0,135.0,148.0,136.0,185.0,97.0,610.0,190.0,241.0,186.0,79.0,451.0,83.0,270.0,22.0,186.0,235.0,228.0,183.0,69.0,513.0,379.0,61.0,465.0,440.0,110.0,258.0,525.0
MIMAT0000097,7856.0,6703.0,3927.0,10069.0,649.0,11017.0,3293.0,12463.0,7856.0,4236.0,2594.0,4643.0,6546.0,2371.0,7330.0,12378.0,4830.0,8145.0,16307.0,5605.0,8539.0,677.0,3274.0,9554.0,4841.0,7026.0,7517.0,13312.0,398.0,14992.0,2841.0,8948.0,627.0,13112.0,3583.0,15228.0,418.0,2915.0,5916.0,4023.0,15570.0,2609.0,3758.0,4107.0,1101.0,3882.0,1587.0,11898.0,415.0,18536.0,3788.0,3918.0,6290.0,4009.0,21613.0,8066.0,7756.0,4422.0,17566.0,2999.0,4223.0,3557.0,1686.0,12630.0,9978.0,6209.0,7515.0,5199.0,2910.0,6667.0,6107.0,11397.0,4363.0,275.0,8191.0,1943.0,3854.0,4485.0,3574.0,5401.0,27853.0,5797.0,3532.0,5520.0,22047.0,1842.0,9491.0,3730.0,3891.0,5785.0,13396.0
MIMAT0000098,20682.0,20693.0,24723.0,51510.0,10064.0,47420.0,8815.0,59179.0,59465.0,23807.0,25736.0,34226.0,6951.0,25122.0,49469.0,138159.0,44128.0,45960.0,12137.0,18767.0,55698.0,83569.0,14058.0,69319.0,85507.0,19718.0,33761.0,42023.0,13969.0,34353.0,34268.0,43048.0,64714.0,56232.0,21715.0,54019.0,27834.0,50799.0,31157.0,36541.0,82663.0,58739.0,1287.0,82121.0,37040.0,60426.0,84310.0,45982.0,43502.0,41113.0,28947.0,19351.0,75177.0,75940.0,96450.0,42085.0,3349.0,34642.0,96808.0,44706.0,28749.0,30970.0,77582.0,60460.0,85619.0,58423.0,23748.0,30983.0,13580.0,36755.0,44971.0,32574.0,88687.0,9769.0,43012.0,31026.0,15867.0,54340.0,52237.0,24246.0,11251.0,30958.0,28833.0,4412.0,119141.0,44919.0,57562.0,12097.0,33244.0,96361.0,67302.0
MIMAT0000099,223956.0,164925.0,70957.0,256538.0,105506.0,151676.0,77862.0,228444.0,165569.0,153912.0,166731.0,154146.0,45192.0,132622.0,180925.0,238870.0,123312.0,107481.0,244398.0,183838.0,154314.0,174742.0,171162.0,152026.0,284567.0,165710.0,127427.0,154991.0,95676.0,204014.0,137336.0,151635.0,103291.0,251806.0,37396.0,270719.0,119373.0,183142.0,96067.0,124604.0,282556.0,115389.0,117147.0,146811.0,96441.0,133660.0,108027.0,194045.0,21948.0,203211.0,45857.0,110275.0,218418.0,73115.0,226109.0,137630.0,118653.0,239336.0,284722.0,79892.0,53816.0,85762.0,162288.0,297802.0,211080.0,83987.0,64032.0,90269.0,118392.0,129698.0,74028.0,144372.0,122050.0,127928.0,146540.0,84006.0,68573.0,20635.0,130322.0,104992.0,191864.0,50247.0,156656.0,97409.0,264767.0,97146.0,187184.0,88636.0,167240.0,132075.0,222336.0
MIMAT0000100,6848.0,5873.0,4107.0,8836.0,6523.0,6983.0,7354.0,5879.0,7133.0,10986.0,5329.0,8736.0,1819.0,5433.0,7844.0,8111.0,8401.0,7046.0,3417.0,4502.0,4798.0,7534.0,9473.0,3642.0,7588.0,9971.0,3285.0,4391.0,6994.0,4513.0,4454.0,4446.0,6911.0,4319.0,3747.0,9831.0,8631.0,6813.0,2822.0,6656.0,9623.0,6812.0,1462.0,4199.0,3344.0,5793.0,3558.0,4085.0,15056.0,4959.0,2425.0,4107.0,7657.0,7302.0,9156.0,4708.0,7354.0,8250.0,6338.0,5377.0,2148.0,6356.0,3459.0,6618.0,3779.0,5620.0,2328.0,4334.0,4858.0,4286.0,7632.0,4666.0,9552.0,8457.0,3369.0,4196.0,4297.0,2385.0,7162.0,3526.0,5814.0,2633.0,7329.0,2303.0,4805.0,6014.0,3384.0,1738.0,10371.0,6582.0,6075.0
MIMAT0000101,34932.0,95323.0,31098.0,62612.0,48484.0,90894.0,24226.0,65956.0,48073.0,32180.0,31343.0,38772.0,81774.0,37245.0,51775.0,104144.0,47283.0,59595.0,112542.0,27228.0,49637.0,62669.0,43405.0,84429.0,68246.0,81814.0,45825.0,36047.0,34920.0,33515.0,53487.0,75842.0,55601.0,66789.0,22518.0,45614.0,52101.0,95059.0,68235.0,46044.0,99434.0,31393.0,63681.0,57196.0,30580.0,42826.0,43605.0,60209.0,33519.0,119948.0,34368.0,25636.0,69669.0,53816.0,152791.0,35986.0,49442.0,38173.0,180387.0,38912.0,45501.0,45056.0,65627.0,46985.0,61165.0,70321.0,56302.0,66230.0,34558.0,65600.0,33819.0,70077.0,41649.0,23113.0,60216.0,35306.0,31285.0,24259.0,49131.0,37285.0,45639.0,52710.0,26791.0,52742.0,104876.0,26037.0,77215.0,66145.0,33288.0,117229.0,72656.0
MIMAT0000102,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,807.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,7.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
MIMAT0000103,44.0,27.0,14.0,143.0,21.0,121.0,19.0,116.0,51.0,19.0,37.0,29.0,25.0,26.0,56.0,121.0,25.0,31.0,849.0,32.0,43.0,33.0,33.0,101.0,97.0,37.0,114.0,26.0,13.0,99.0,60.0,186.0,17.0,223.0,8.0,44.0,13.0,101.0,63.0,26.0,211.0,54.0,776.0,99.0,28.0,34.0,64.0,175.0,38.0,404.0,13.0,24.0,61.0,39.0,216.0,90.0,22.0,25.0,227.0,57.0,49.0,30.0,203.0,62.0,32.0,27.0,102.0,20.0,44.0,111.0,12.0,150.0,36.0,37.0,141.0,11.0,90.0,13.0,33.0,159.0,86.0,95.0,26.0,526.0,125.0,37.0,127.0,483.0,15.0,99.0,193.0
MIMAT0000104,317.0,638.0,191.0,596.0,379.0,591.0,199.0,640.0,434.0,198.0,277.0,312.0,308.0,279.0,378.0,588.0,426.0,432.0,1180.0,242.0,457.0,405.0,275.0,380.0,1147.0,560.0,427.0,258.0,267.0,370.0,314.0,606.0,551.0,554.0,152.0,455.0,270.0,793.0,353.0,268.0,794.0,307.0,472.0,587.0,238.0,247.0,306.0,556.0,175.0,736.0,192.0,163.0,567.0,296.0,1018.0,342.0,230.0,245.0,1005.0,320.0,221.0,324.0,603.0,482.0,418.0,408.0,304.0,337.0,331.0,659.0,239.0,369.0,312.0,135.0,465.0,211.0,276.0,124.0,464.0,305.0,219.0,257.0,169.0,317.0,418.0,179.0,578.0,489.0,267.0,877.0,597.0
MIMAT0000222,3077.0,3254.0,861.0,103774.0,5764.0,19416.0,1108.0,141837.0,1461.0,5273.0,2118.0,1746.0,3441.0,3240.0,2174.0,21215.0,3188.0,2489.0,3899.0,1103.0,3765.0,2709.0,1390.0,3247.0,6043.0,6971.0,134946.0,5039.0,1126.0,3494.0,4705.0,102597.0,2446.0,121939.0,2644.0,9313.0,3333.0,5225.0,7411.0,2459.0,34249.0,4224.0,6054.0,4619.0,3171.0,1099.0,1817.0,84335.0,841.0,13412.0,964.0,2566.0,4185.0,1551.0,7335.0,1857.0,1424.0,2113.0,15693.0,2149.0,4377.0,1214.0,2306.0,14274.0,3621.0,749.0,2987.0,2514.0,3041.0,105931.0,2027.0,21518.0,1725.0,3934.0,103894.0,2122.0,61158.0,970.0,5168.0,68462.0,5795.0,5603.0,2386.0,5542.0,5927.0,3925.0,103747.0,3799.0,4578.0,2783.0,121082.0
MIMAT0000226,253.0,2390.0,745.0,2709.0,329.0,4111.0,1548.0,4150.0,1927.0,274.0,1412.0,475.0,433.0,634.0,8277.0,7222.0,192.0,7767.0,513.0,120.0,237.0,463.0,1240.0,5913.0,948.0,695.0,2364.0,4066.0,257.0,362.0,557.0,2545.0,296.0,4172.0,114.0,5446.0,3321.0,517.0,2675.0,402.0,6798.0,295.0,143.0,1387.0,406.0,160.0,162.0,3998.0,405.0,5057.0,95.0,291.0,244.0,920.0,8609.0,3248.0,1429.0,891.0,9879.0,466.0,2332.0,2756.0,2469.0,1823.0,274.0,275.0,2689.0,3568.0,1467.0,2751.0,261.0,5491.0,804.0,214.0,3688.0,305.0,1522.0,775.0,1816.0,1956.0,540.0,2044.0,168.0,359.0,6559.0,134.0,4064.0,668.0,733.0,4305.0,4806.0
MIMAT0000227,595.0,784.0,348.0,1025.0,646.0,1120.0,590.0,1175.0,730.0,377.0,483.0,497.0,3964.0,415.0,778.0,762.0,781.0,1042.0,1298.0,703.0,692.0,686.0,825.0,822.0,645.0,851.0,835.0,966.0,641.0,478.0,1669.0,1113.0,1291.0,1227.0,479.0,818.0,565.0,523.0,1220.0,617.0,1186.0,435.0,835.0,655.0,277.0,300.0,480.0,885.0,739.0,1228.0,409.0,343.0,417.0,689.0,1227.0,653.0,679.0,826.0,851.0,526.0,691.0,370.0,531.0,779.0,507.0,633.0,771.0,977.0,493.0,1014.0,734.0,837.0,415.0,375.0,864.0,504.0,874.0,532.0,1017.0,1026.0,854.0,1190.0,456.0,1110.0,1560.0,324.0,1198.0,1707.0,408.0,837.0,1163.0
