,02979422-5149-4750-ad5f-483e0bec6ac5_01,02ec7a3a-2812-4a65-93cd-07bf655cc91b_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_11,04e9a63a-d742-488c-8564-bf9d79aa2091_01,04e9a63a-d742-488c-8564-bf9d79aa2091_11,0697436f-e487-45db-b0bc-ad9246f70196_01,0697436f-e487-45db-b0bc-ad9246f70196_11,08a96dec-e658-493a-9308-83f7ace3b3b6_01,0b77657a-0297-4cee-b9f2-5de72e182016_01,0ec3caa1-7c51-417b-a89c-18e9fceb80c4_01,0f3c4f8f-0766-46b0-81b4-18ca4f6ea20a_01,11a33d4a-4839-468f-9d61-5630586ed978_01,151f07f5-1529-4fcd-912c-e55b2ff8abef_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_11,23656226-2d99-4548-959f-5c2eed803e33_01,2a05f855-83cc-4276-befd-5d6d4ec18f82_01,2ea84e23-6a0a-4c5d-9c70-d5355a85df35_01,2f1c4db6-88a7-4a5d-a5fe-94d85f569440_01,2fc175d1-9d95-44fd-a53e-820f6f404551_01,3129e869-bb2f-423a-bd20-d0daae33b11a_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_11,39034b58-1fe1-4cae-ad3e-3ee291f1b4d0_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_11,40f79cfe-a51f-497b-b06e-7a4f9004f092_01,452135f2-6de6-4593-a091-ddf6344ee431_01,452e96b0-dd23-4f5a-bc05-625763b0ee12_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_11,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_01,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_11,4e4faf51-2cbf-4910-a093-186660e4a19b_01,5f633c79-fcf8-47da-b349-ada3fb794819_01,6101ffe6-2ef6-4256-9d6b-a7c545836995_01,63643ba6-bed9-4c36-91dd-a18105fadc06_01,63643ba6-bed9-4c36-91dd-a18105fadc06_11,648fecca-4946-4880-8359-6801cbb4fc0d_01,648fecca-4946-4880-8359-6801cbb4fc0d_11,70e306ee-9584-49d6-81a1-a49d837ab6aa_01,739deed4-d1dc-458f-bd0f-1e24d2bfd305_01,83b3060c-2449-4581-88ef-817d126e4525_01,872092b3-d31e-44d7-bd03-e29f52f8ab5a_01,8ac7f218-bd7b-4dda-8879-2cec49748e42_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_11,955d428c-8fe8-456b-b86d-65ea6c2a1b18_01,955d428c-8fe8-456b-b86d-65ea6c2a1b18_11,9680b5ff-1882-434f-9981-e8ac33764b93_01,9aa02d46-294b-4e99-b9ee-56edcbfb5275_01,9aabcbd7-a26a-49b1-abf1-02c0dc3adcf2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_11,a122d361-835e-4cf2-850f-af7864aa112c_01,a5af1391-89d3-4f41-930e-7e8272afec98_01,af1111af-9384-4e37-9b16-227d38007ebd_01,af1111af-9384-4e37-9b16-227d38007ebd_11,b08dfba8-6afb-4217-9259-72be6f1f3363_01,b08dfba8-6afb-4217-9259-72be6f1f3363_11,b4a0bf74-1381-4c17-b97d-206810d9e59a_01,b5f6a0e3-f9ac-475f-9a34-b8b8834f1779_01,baaf32ff-b31b-4c42-bbf6-8ff7ab569ab6_01,c689ae1d-4a6b-45db-b4d1-6b34c5c61522_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_11,d52c3cb6-921e-4f26-b49c-e6e4f11f9c06_01,d542c363-fd6c-447d-b71a-0e94fec125e4_01,d542c363-fd6c-447d-b71a-0e94fec125e4_11,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_01,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_11,dc8dbf62-b687-4362-8839-2fac69703f64_01,e0e38071-877f-4ebf-955f-483eb4865351_01,e0e38071-877f-4ebf-955f-483eb4865351_11,e1e15226-9f8e-4035-8f08-eb1fed57080e_01,e1e15226-9f8e-4035-8f08-eb1fed57080e_11,e562c60c-8e6e-481f-ad4f-28b067437ece_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_11,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_01,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_11,ee8c1919-17a9-4df1-8aa5-79546621b23c_01,f1c1502e-1bd6-425a-b651-454363809668_01,f1c1502e-1bd6-425a-b651-454363809668_11,f2b58595-dec0-4194-ab33-7c7dc6c058a6_01,f2b58595-dec0-4194-ab33-7c7dc6c058a6_11,f31ba8ec-a3dd-4dd8-8d15-f6c5975ebe44_01,f3ba1cf8-ac67-4da8-96f3-8680dc55f247_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_11
MIMAT0002844,0.0,0.0,0.0,0.0,0.0,0.0,0.557353,0.0,0.0,1.505366,0.0,0.0,9.046276,0.0,0.0,0.0,0.640465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288068,0.0,0.41322,0.0,0.228135,0.376554,0.0,0.0,0.0,0.0,0.0,0.090581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185647,0.0,0.0,0.0,0.0,0.0,0.0,0.135734,4.228878,0.0,0.0,0.0,0.0,0.157231,0.0,0.297402,0.0,0.0,0.0,0.0,1.230352,0.0,0.0,0.409975,0.0,0.0
MIMAT0002846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135734,0.469876,0.0,0.0,0.0,0.0,0.0,0.0,0.148701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103889
MIMAT0002847,0.0,0.0,0.0,0.0,0.0,0.0,0.185784,0.0,0.0,1.053757,0.0,0.0,7.195901,0.0,0.0,0.0,0.960698,0.0,0.113744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259999,0.120266,0.0,0.153926,0.0,0.0,0.0,0.0,0.0,0.432102,0.0,1.03305,0.0,0.0,0.0,0.0,0.0,0.0,0.309346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135734,4.933691,0.0,0.536068,0.0,0.0,0.0,0.0,0.148701,0.0,0.0,0.0,0.0,0.410118,0.0,0.0,1.093266,0.163745,0.0
MIMAT0002848,0.0,0.0,0.0,0.0,0.0,0.0,0.185784,0.0,0.141162,0.45161,0.0,0.0,1.233583,0.0,0.0,0.0,0.320232,0.0,0.113744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144034,0.0,0.41322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178249,0.0,0.135734,2.584314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615176,0.0,0.0,0.81995,0.0,0.0
MIMAT0002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150537,0.0,0.0,0.411194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144034,0.0,0.0,0.0,0.0,0.376554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271468,1.879501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136658,0.0,0.0
MIMAT0002850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205059,0.0,0.0,0.0,0.0,0.0
MIMAT0002851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451611,0.0,0.0,1.850373,0.0,0.0,0.0,2.401746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556941,0.0,0.0,0.0,0.0,0.0,0.0,0.407202,1.409628,0.0,0.0,0.0,0.927474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639899,0.0,0.0
MIMAT0002852,0.0,0.140891,0.0,0.0,0.0,0.0,3.715686,0.0,0.0,2.25805,0.0,0.0,6.373511,0.0,0.0,0.0,3.522558,0.0,0.796209,0.0,0.0,0.0,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864205,0.0,3.305759,0.0,0.0,1.882768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.171741,23.25883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845528,0.0,0.0,3.14314,0.0,0.0
MIMAT0002853,0.0,0.0,0.0,0.0,0.0,0.0,0.557353,0.0,0.0,0.0,0.255535,0.0,3.083958,0.0,0.0,0.0,0.160116,0.122548,0.113744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288068,0.0,0.41322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407202,3.289128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410118,0.0,0.0,1.229925,0.0,0.0
MIMAT0002854,0.0,0.0,0.0,0.0,0.0,0.0,0.185784,0.0,0.0,0.150537,0.0,0.0,0.205597,0.0,0.0,0.0,0.320233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273316,0.0,0.0
MIMAT0002855,0.0,0.0,0.0,0.0,0.0,0.0,0.185784,0.0,0.0,0.150537,0.0,0.0,0.411194,0.0,0.0,0.0,0.320233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271468,0.704813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002856,0.0,0.0,0.0,0.0,0.0,0.0,0.371568,0.0,0.0,0.150537,0.0,0.0,3.083958,0.0,0.0,0.0,0.160116,0.0,0.113744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136658,0.0,0.0
MIMAT0002857,0.0,0.140891,0.0,0.0,0.0,0.0,3.715686,0.0,0.0,2.25805,0.0,0.0,6.373511,0.0,0.0,0.0,3.522558,0.0,0.796209,0.0,0.0,0.0,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864205,0.0,3.305759,0.0,0.0,1.882768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.171741,23.25883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845528,0.0,0.0,3.14314,0.0,0.0
MIMAT0002858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301073,0.0,0.0,3.906347,0.0,0.0,0.0,0.160116,0.122548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144034,0.0,0.41322,0.0,0.0,0.753107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678669,1.409627,0.0,0.0,0.0,0.0,0.157231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273316,0.32749,0.0
MIMAT0002859,0.0,0.0,0.0,0.139876,0.0,0.0,0.928921,0.0,0.0,0.451611,0.0,0.0,1.644776,0.0,0.0,0.0,0.640465,0.0,0.113744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271468,3.524065,0.0,0.0,0.0,0.0,0.0,0.0,0.148701,0.0,0.0,0.0,0.0,0.205059,0.0,0.0,0.546633,0.0,0.0
MIMAT0002861,0.0,0.0,0.0,0.0,0.0,0.0,0.371568,0.0,0.0,0.301074,0.0,0.0,3.289554,0.0,0.0,0.0,1.280931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720171,0.0,1.03305,0.0,0.0,0.753108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542936,4.933691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205059,0.0,0.0,0.273317,0.163745,0.0
MIMAT0002862,0.0,0.0,0.0,0.0,0.0,0.0,0.557352,0.0,0.0,0.45161,0.0,0.0,2.467167,0.0,0.0,0.0,0.0,0.0,0.113744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288069,0.0,0.41322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135734,1.409626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409975,0.0,0.0
MIMAT0002863,0.0,0.0,0.0,0.0,0.0,0.0,0.185784,0.0,0.0,0.451611,0.0,0.0,3.495151,0.0,0.0,0.0,0.480349,0.0,0.113744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144034,0.0,0.20661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135734,1.409627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273316,0.0,0.0
MIMAT0002864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136658,0.0,0.0
MIMAT0002866,0.0,0.0,0.0,0.0,0.0,0.0,0.557352,0.0,0.0,0.301073,0.0,0.0,1.027986,0.0,0.0,0.0,0.160116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878361,0.0,0.0,0.0,0.160116,0.122548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144034,0.0,0.41322,0.0,0.0,0.753107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542935,0.469876,0.0,0.0,0.0,0.0,0.157231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163745,0.0
MIMAT0002868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20661,0.0,0.0,0.0,0.0,0.0,0.0,0.154673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135734,1.409627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136658,0.0,0.0
MIMAT0002869,0.0,0.0,0.0,0.0,0.0,0.0,0.371568,0.0,0.0,0.602147,0.0,0.0,1.439181,0.0,0.0,0.0,0.320232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410118,0.0,0.0,0.0,0.0,0.0
MIMAT0002870,0.33047,0.140891,0.170193,0.979132,0.145146,0.0,0.0,0.712998,0.141162,0.0,0.255535,0.377048,0.205597,0.499183,0.0,0.20814,0.0,0.122548,0.227488,0.132356,0.160612,0.290402,0.0,0.125101,0.270382,0.130866,0.456111,0.263857,0.0,0.0,0.185229,0.430803,0.0,0.697116,0.0,0.240532,0.0,0.153926,0.192754,0.208917,0.295261,0.0,0.57601,0.288069,0.0,0.20661,0.0,0.342203,0.0,0.216,0.0,0.0,0.154673,0.0,0.634067,0.0,0.12195,0.0,0.331396,0.0,0.0,0.165665,0.0,0.0,0.0,0.0,0.510356,0.0,0.194108,0.173408,0.0,0.120673,0.0,0.234938,0.137712,0.536068,0.0,0.0,0.314461,0.0,0.297402,0.0,0.0,0.0,0.196388,0.205059,0.358781,0.249055,0.136658,0.0,0.519446
MIMAT0002871,435.394769,208.941631,296.646112,329.687883,256.327192,692.038771,430.462313,537.36288,403.863652,239.052113,306.131263,317.348363,195.72851,281.289671,430.608815,271.41428,185.094424,452.078346,1691.717117,169.94544,652.727049,282.851952,162.582077,455.367482,382.861434,329.520512,433.152905,491.828755,165.839008,202.8288,463.442586,411.848011,135.140658,641.811461,324.218638,455.808521,715.145128,333.558679,319.97175,300.630868,779.292739,629.648039,810.906771,255.228698,159.515111,188.221663,238.59191,769.385377,150.621465,717.876252,904.380748,315.752384,326.360356,281.771467,480.893872,252.574103,144.022531,155.426844,469.919286,519.631889,719.102167,1081.131048,219.646148,124.458506,226.756343,339.54899,1095.224478,428.530213,184.208891,387.221113,1381.073657,872.466722,43.842006,149.185424,510.775026,270.713975,539.918896,211.463813,436.000669,829.865539,514.356326,728.19296,241.792687,974.907236,403.970974,132.262738,525.733246,766.465877,156.610436,377.595333,473.942511
MIMAT0002872,8.59223,4.508518,4.7654,9.791324,3.193206,10.043943,6.502451,8.080644,6.775763,2.408586,5.36624,9.049143,2.672763,4.742239,7.79638,3.642447,4.643373,8.823434,51.071133,2.514768,16.864257,4.356036,2.02449,5.379341,11.356058,14.656989,5.017216,10.290408,3.43263,8.331494,5.927324,14.21651,2.57902,8.365392,4.679981,17.438585,13.4498,6.92669,5.397114,3.760499,11.515184,4.848774,21.42757,3.168754,3.604862,2.89254,4.267497,10.26608,0.753107,15.660006,11.044575,5.19478,4.94954,6.068925,10.507382,6.717396,1.951195,2.718838,8.284897,10.244921,7.887053,38.599989,7.515982,4.126433,3.821735,5.012478,7.99558,7.368906,2.523409,12.312001,21.389886,8.929811,5.700819,1.409626,9.639861,2.412303,14.305997,2.782419,10.377224,14.913527,8.178549,9.798316,3.422544,19.564174,6.579012,1.230352,7.773582,19.301741,1.639899,6.058555,7.376131
MIMAT0002873,2.478527,0.704456,0.850965,1.958264,2.612622,3.642309,2.60098,1.782495,3.529043,1.053756,1.533212,1.885239,1.027985,2.246326,3.276739,0.62442,2.56186,2.328406,5.459719,0.794138,3.21224,1.30681,1.24584,0.625505,1.622294,1.046928,0.912221,2.374711,0.643618,0.861877,1.296602,2.58482,0.128951,2.556092,1.559994,2.044524,3.07424,0.923557,0.578262,1.044585,2.65735,3.46341,1.612828,0.720171,1.126519,0.82644,1.163862,1.825082,0.753108,3.24,2.123958,0.90344,1.392058,1.907377,2.898589,2.015218,0.853648,0.90628,1.656979,2.620794,2.366115,5.632617,3.477544,1.064887,1.557005,1.113884,2.892018,2.078408,0.776433,1.734083,3.56498,2.534135,1.357338,2.819253,1.101699,0.536068,3.708963,0.927474,1.88677,5.051356,1.78441,1.558823,1.409282,3.790558,2.258466,0.820235,1.554719,1.992437,0.81995,2.292427,1.766116
MIMAT0002874,9.748877,1.549803,1.021157,6.714051,16.256311,16.224832,17.09216,13.190464,6.352276,13.096684,7.154988,13.196667,27.344424,9.983662,37.626013,8.845941,12.969418,12.867505,27.867322,10.720857,10.279167,8.857273,6.384929,14.761913,4.5965,9.945813,15.507757,6.596416,11.585131,18.674038,18.708114,12.636899,16.892582,9.411066,5.199979,2.285056,13.449801,12.468044,15.034817,10.027995,8.464153,7.388609,9.216159,7.633815,3.154254,24.586584,9.116926,10.266076,30.877401,11.016003,6.796661,18.068806,7.578985,12.484645,5.797176,4.478264,11.463266,24.129677,12.013099,19.298571,10.647523,3.644634,24.567165,9.317751,8.068109,22.277682,7.485225,5.668389,5.240927,13.005635,20.498641,13.394717,10.722967,17.150451,25.889917,11.257412,8.212702,10.202202,16.194759,11.545955,85.354302,10.91176,10.871611,12.594437,8.444702,5.126463,16.14513,12.701789,7.652866,21.12307,12.986149
